"subj","condCode","response","norm","outcome","knowledge","scenario"
"R_6LMS7eeInGKNAc1","caus9.RIG",7,"rationality","Normal","Ignorance",9
"R_aVmbstkulfSoJeV","caus9.RIG",5,"rationality","Normal","Ignorance",9
"R_2bK1LPzExCL8lFz","caus9.RIG",5,"rationality","Normal","Ignorance",9
"R_2DUjsgyYiGnm9wl","caus9.RIG",2,"rationality","Normal","Ignorance",9
"R_vNWF8w455LwfSFz","caus9.RIG",5,"rationality","Normal","Ignorance",9
"R_SNWtpP5ahyMOXAZ","caus9.RIG",5,"rationality","Normal","Ignorance",9
"R_2VOykpg9SncchQV","caus9.RIG",5,"rationality","Normal","Ignorance",9
"R_3j8mcSiHC7NaIjx","caus9.RIG",6,"rationality","Normal","Ignorance",9
"R_1Eg5vqiVrvsPFpO","caus9.RIG",7,"rationality","Normal","Ignorance",9
"R_3EuNv697lcM1BKh","caus9.RIG",2,"rationality","Normal","Ignorance",9
"R_1gqMbe4EhnySk7L","caus9.RIG",3,"rationality","Normal","Ignorance",9
"R_1dgLecrcU5qQ2Ea","caus9.RIG",1,"rationality","Normal","Ignorance",9
"R_3FIEsD4UpCH1xkX","caus9.RIG",7,"rationality","Normal","Ignorance",9
"R_3QWpTqoynzhUnEb","caus9.RIG",5,"rationality","Normal","Ignorance",9
"R_22qSb38GWlOy4En","caus9.RIG",2,"rationality","Normal","Ignorance",9
"R_3fIrGdslgqPS77V","caus9.RIG",6,"rationality","Normal","Ignorance",9
"R_1FLF8fsmOVPAkpH","caus9.RIG",7,"rationality","Normal","Ignorance",9
"R_4O5oaOnxfrXerbr","caus9.RIG",5,"rationality","Normal","Ignorance",9
"R_1GwqSaM0GhGJEvu","caus9.RIG",4,"rationality","Normal","Ignorance",9
"R_56Bpm4nmkrN02DD","caus9.RIG",5,"rationality","Normal","Ignorance",9
"R_31zMgQnb6WQHEtT","caus9.RIG",6,"rationality","Normal","Ignorance",9
"R_3Ooc5uH0fWpAEhG","caus9.RIG",2,"rationality","Normal","Ignorance",9
"R_33ydZUGqQjKMVgR","caus9.MKG",4,"morality","Normal","Knowledge",9
"R_29bHQQ2oPiTR1HO","caus9.MKG",1,"morality","Normal","Knowledge",9
"R_86QidGGfYLmbKwN","caus9.MKG",4,"morality","Normal","Knowledge",9
"R_2WSuRwvczqhr7Jl","caus9.MKG",4,"morality","Normal","Knowledge",9
"R_2101MsSbIdm3awP","caus9.MKG",7,"morality","Normal","Knowledge",9
"R_2e3YYxDNFxGdOp8","caus9.MKG",4,"morality","Normal","Knowledge",9
"R_2cC6APY4eALuGee","caus9.MKG",7,"morality","Normal","Knowledge",9
"R_SBRF9Lajer6XwDT","caus9.MKG",5,"morality","Normal","Knowledge",9
"R_2AHe8xvxjAdi4HA","caus9.MKG",6,"morality","Normal","Knowledge",9
"R_73gl19vqtwsCL3b","caus9.MKG",6,"morality","Normal","Knowledge",9
"R_2ztDcedePVbfcLH","caus9.MKG",5,"morality","Normal","Knowledge",9
"R_9vODBjqOkWfjFQx","caus9.MKG",3,"morality","Normal","Knowledge",9
"R_ymRkH2LObwZue1X","caus9.MKG",5,"morality","Normal","Knowledge",9
"R_2S7YCVEQSU9KkX9","caus9.MKG",2,"morality","Normal","Knowledge",9
"R_9KqpoaLy2rmFlbr","caus9.MKG",5,"morality","Normal","Knowledge",9
"R_3MEBK22uhr6CFcP","caus9.MKG",5,"morality","Normal","Knowledge",9
"R_3PjYAgoAbRc0dbX","caus9.MKG",6,"morality","Normal","Knowledge",9
"R_2rMFWlt0amxGdN3","caus9.MKG",6,"morality","Normal","Knowledge",9
"R_3fZDQ0HKyA57tlt","caus9.MKG",5,"morality","Normal","Knowledge",9
"R_3nVhIQzHW7xv81F","caus9.MKG",4,"morality","Normal","Knowledge",9
"R_1cTdIzdogOSzW8p","caus9.MKG",4,"morality","Normal","Knowledge",9
"R_3fcqNm48dgpygqV","caus9.MKG",7,"morality","Normal","Knowledge",9
"R_3JjS2XTIZfqtGD0","caus9.MKG",1,"morality","Normal","Knowledge",9
"R_3qxujMMrpY7Ti6A","caus9.MKG",6,"morality","Normal","Knowledge",9
"R_WptAnrSTWA8ikvf","caus9.MKG",6,"morality","Normal","Knowledge",9
"R_TdsVMRhgtvHYWGd","caus9.MKG",6,"morality","Normal","Knowledge",9
"R_29s869TqKRtXUjX","caus9.MIG",7,"morality","Normal","Ignorance",9
"R_33gwLmLDAA1sTss","caus9.MIG",5,"morality","Normal","Ignorance",9
"R_0CnqgRESEZl2XnP","caus9.MIG",5,"morality","Normal","Ignorance",9
"R_2WD90bhyn9J69Ha","caus9.MIG",3,"morality","Normal","Ignorance",9
"R_2y3iqlodlBxrhIf","caus9.MIG",5,"morality","Normal","Ignorance",9
"R_p03NuB3Z58X3UNX","caus9.MIG",6,"morality","Normal","Ignorance",9
"R_2R8hkz3JSrNKkdp","caus9.MIG",6,"morality","Normal","Ignorance",9
"R_ezCKh6T97kDqXRL","caus9.MIG",6,"morality","Normal","Ignorance",9
"R_239viXo01LDQFab","caus9.MIG",4,"morality","Normal","Ignorance",9
"R_1DwMppQkFdsq4aT","caus9.MIG",2,"morality","Normal","Ignorance",9
"R_2sRy62Sdzrliw6H","caus9.MIG",7,"morality","Normal","Ignorance",9
"R_3emO5qdUedKdmB8","caus9.MIG",2,"morality","Normal","Ignorance",9
"R_ykAEB31sV3Uvo6l","caus9.MIG",5,"morality","Normal","Ignorance",9
"R_1pol0eGkwiW2RSY","caus9.MIG",4,"morality","Normal","Ignorance",9
"R_1ez3PsrssSbwyI2","caus9.MIG",6,"morality","Normal","Ignorance",9
"R_3KC5mJqulG2txoG","caus9.MIG",1,"morality","Normal","Ignorance",9
"R_OfGTCPUucCWrsbL","caus9.MIG",4,"morality","Normal","Ignorance",9
"R_27m9oWuJmjPxtoe","caus9.MIG",4,"morality","Normal","Ignorance",9
"R_oY5jCmgI8r7I4iR","caus9.MIG",7,"morality","Normal","Ignorance",9
"R_6WPvZDNiTfFeHQd","caus9.MIG",4,"morality","Normal","Ignorance",9
"R_2TufLtuxux2LugW","caus9.MIG",2,"morality","Normal","Ignorance",9
"R_3CCPzKRRh98zqzM","caus9.MIG",2,"morality","Normal","Ignorance",9
"R_DID9SJNfveUVuvv","caus9.MIG",7,"morality","Normal","Ignorance",9
"R_3g6FiK6nvC7Z622","caus9.MIG",4,"morality","Normal","Ignorance",9
"R_12fgVQnAgkjrQS3","caus9.MIG",6,"morality","Normal","Ignorance",9
"R_3ix9OZp19n7z3ji","caus10.RKB",4,"rationality","Abnormal","Knowledge",10
"R_1FgpxZrcDBC7KiF","caus10.RKB",6,"rationality","Abnormal","Knowledge",10
"R_1dbMCfd0tFgyzGw","caus10.RKB",7,"rationality","Abnormal","Knowledge",10
"R_2tFow6WZdXNL5v7","caus10.RKB",2,"rationality","Abnormal","Knowledge",10
"R_w7QRd2mMsffG6TD","caus10.RKB",7,"rationality","Abnormal","Knowledge",10
"R_2uPSdXCqk73QKwa","caus10.RKB",5,"rationality","Abnormal","Knowledge",10
"R_bdZcxQuvrgUR0hr","caus10.RKB",4,"rationality","Abnormal","Knowledge",10
"R_2R8hkz3JSrNKkdp","caus10.RKB",7,"rationality","Abnormal","Knowledge",10
"R_239viXo01LDQFab","caus10.RKB",2,"rationality","Abnormal","Knowledge",10
"R_vNWF8w455LwfSFz","caus10.RKB",7,"rationality","Abnormal","Knowledge",10
"R_2SCdKufodrraz8A","caus10.RKB",7,"rationality","Abnormal","Knowledge",10
"R_23fOkfuU9MC0RLa","caus10.RKB",2,"rationality","Abnormal","Knowledge",10
"R_22P04tPnH5dj7FL","caus10.RKB",2,"rationality","Abnormal","Knowledge",10
"R_eevMKDNgO3LPZbX","caus10.RKB",6,"rationality","Abnormal","Knowledge",10
"R_3EuNv697lcM1BKh","caus10.RKB",3,"rationality","Abnormal","Knowledge",10
"R_1gqMbe4EhnySk7L","caus10.RKB",3,"rationality","Abnormal","Knowledge",10
"R_22qSb38GWlOy4En","caus10.RKB",4,"rationality","Abnormal","Knowledge",10
"R_s5sQsHKCU2q6c81","caus10.RKB",7,"rationality","Abnormal","Knowledge",10
"R_2TufLtuxux2LugW","caus10.RKB",1,"rationality","Abnormal","Knowledge",10
"R_1cTdIzdogOSzW8p","caus10.RKB",4,"rationality","Abnormal","Knowledge",10
"R_2dmz8uU8gOtwUoZ","caus10.RKB",6,"rationality","Abnormal","Knowledge",10
"R_3CCPzKRRh98zqzM","caus10.RKB",5,"rationality","Abnormal","Knowledge",10
"R_PYXZXihocfCk3ux","caus10.RKB",2,"rationality","Abnormal","Knowledge",10
"R_DID9SJNfveUVuvv","caus10.RKB",2,"rationality","Abnormal","Knowledge",10
"R_2EskuywjxEX5pIg","caus10.RKB",5,"rationality","Abnormal","Knowledge",10
"R_2fBaz1njeTCwFDg","caus10.RIB",3,"rationality","Abnormal","Ignorance",10
"R_29bHQQ2oPiTR1HO","caus10.RIB",1,"rationality","Abnormal","Ignorance",10
"R_yQtSb1omyXaVzAl","caus10.RIB",4,"rationality","Abnormal","Ignorance",10
"R_1CeHcLeh2G41fnP","caus10.RIB",2,"rationality","Abnormal","Ignorance",10
"R_3CNuPYzjwTjbxYy","caus10.RIB",2,"rationality","Abnormal","Ignorance",10
"R_33gwLmLDAA1sTss","caus10.RIB",6,"rationality","Abnormal","Ignorance",10
"R_2YeSQCOM119ZbQi","caus10.RIB",2,"rationality","Abnormal","Ignorance",10
"R_2WD90bhyn9J69Ha","caus10.RIB",2,"rationality","Abnormal","Ignorance",10
"R_33a2eX3whQVHtDa","caus10.RIB",4,"rationality","Abnormal","Ignorance",10
"R_2tEkkjB3jr9kKd8","caus10.RIB",4,"rationality","Abnormal","Ignorance",10
"R_279w3C1gRACViHV","caus10.RIB",4,"rationality","Abnormal","Ignorance",10
"R_2ztDcedePVbfcLH","caus10.RIB",5,"rationality","Abnormal","Ignorance",10
"R_yKmLYIVRstIh84x","caus10.RIB",1,"rationality","Abnormal","Ignorance",10
"R_UW9Z0Sp70p8QQGl","caus10.RIB",6,"rationality","Abnormal","Ignorance",10
"R_2S7YCVEQSU9KkX9","caus10.RIB",4,"rationality","Abnormal","Ignorance",10
"R_27m9oWuJmjPxtoe","caus10.RIB",4,"rationality","Abnormal","Ignorance",10
"R_2pY7P5XHvSzkrsw","caus10.RIB",5,"rationality","Abnormal","Ignorance",10
"R_3nUATMe0Tx4Xkir","caus10.RIB",4,"rationality","Abnormal","Ignorance",10
"R_4O5oaOnxfrXerbr","caus10.RIB",4,"rationality","Abnormal","Ignorance",10
"R_1GHVUhO0bOZkoep","caus10.RIB",2,"rationality","Abnormal","Ignorance",10
"R_3PNagj6HF3X09KJ","caus10.RIB",5,"rationality","Abnormal","Ignorance",10
"R_1GwqSaM0GhGJEvu","caus10.RIB",2,"rationality","Abnormal","Ignorance",10
"R_31zMgQnb6WQHEtT","caus10.RIB",6,"rationality","Abnormal","Ignorance",10
"R_TdsVMRhgtvHYWGd","caus10.RIB",3,"rationality","Abnormal","Ignorance",10
"R_6sqhg90xvrPK4QJ","caus10.MKB",2,"morality","Abnormal","Knowledge",10
"R_2XhV22aSIfhzE2M","caus10.MKB",2,"morality","Abnormal","Knowledge",10
"R_yUCeaFeOGqKeGsN","caus10.MKB",1,"morality","Abnormal","Knowledge",10
"R_2101MsSbIdm3awP","caus10.MKB",3,"morality","Abnormal","Knowledge",10
"R_0CnqgRESEZl2XnP","caus10.MKB",1,"morality","Abnormal","Knowledge",10
"R_bdButfdCOVPoPId","caus10.MKB",1,"morality","Abnormal","Knowledge",10
"R_73gl19vqtwsCL3b","caus10.MKB",7,"morality","Abnormal","Knowledge",10
"R_2ypxeeY6dxCyfux","caus10.MKB",6,"morality","Abnormal","Knowledge",10
"R_1QfLLV27HwsjPt9","caus10.MKB",4,"morality","Abnormal","Knowledge",10
"R_bEI04bP0vTNWw3r","caus10.MKB",4,"morality","Abnormal","Knowledge",10
"R_3RsAmWrIuksbSPR","caus10.MKB",2,"morality","Abnormal","Knowledge",10
"R_1jetbCnb1GXdiZq","caus10.MKB",1,"morality","Abnormal","Knowledge",10
"R_9KqpoaLy2rmFlbr","caus10.MKB",3,"morality","Abnormal","Knowledge",10
"R_3PjYAgoAbRc0dbX","caus10.MKB",1,"morality","Abnormal","Knowledge",10
"R_1diZdA1StZBl7AT","caus10.MKB",2,"morality","Abnormal","Knowledge",10
"R_2SqwWyOBTK9ReoK","caus10.MKB",6,"morality","Abnormal","Knowledge",10
"R_11bFqHsy4lHKXGM","caus10.MKB",2,"morality","Abnormal","Knowledge",10
"R_oY5jCmgI8r7I4iR","caus10.MKB",7,"morality","Abnormal","Knowledge",10
"R_1FLF8fsmOVPAkpH","caus10.MKB",1,"morality","Abnormal","Knowledge",10
"R_3s4c5gm16LpuWHF","caus10.MKB",4,"morality","Abnormal","Knowledge",10
"R_3fcqNm48dgpygqV","caus10.MKB",4,"morality","Abnormal","Knowledge",10
"R_3qyQzkoVBpzVJtd","caus10.MKB",1,"morality","Abnormal","Knowledge",10
"R_3FQB0EpFBtEB0gc","caus10.MKB",1,"morality","Abnormal","Knowledge",10
"R_3g6FiK6nvC7Z622","caus10.MKB",3,"morality","Abnormal","Knowledge",10
"R_33ydZUGqQjKMVgR","caus10.MIB",2,"morality","Abnormal","Ignorance",10
"R_r22wBQDJrvOypDb","caus10.MIB",4,"morality","Abnormal","Ignorance",10
"R_86QidGGfYLmbKwN","caus10.MIB",3,"morality","Abnormal","Ignorance",10
"R_2WSuRwvczqhr7Jl","caus10.MIB",3,"morality","Abnormal","Ignorance",10
"R_6LMS7eeInGKNAc1","caus10.MIB",2,"morality","Abnormal","Ignorance",10
"R_2y3iqlodlBxrhIf","caus10.MIB",2,"morality","Abnormal","Ignorance",10
"R_aVmbstkulfSoJeV","caus10.MIB",2,"morality","Abnormal","Ignorance",10
"R_2bK1LPzExCL8lFz","caus10.MIB",3,"morality","Abnormal","Ignorance",10
"R_ysVNiHJkeHRAnUl","caus10.MIB",7,"morality","Abnormal","Ignorance",10
"R_ezCKh6T97kDqXRL","caus10.MIB",2,"morality","Abnormal","Ignorance",10
"R_ZqVy8lQ9l8TDEbf","caus10.MIB",3,"morality","Abnormal","Ignorance",10
"R_9vODBjqOkWfjFQx","caus10.MIB",6,"morality","Abnormal","Ignorance",10
"R_ymRkH2LObwZue1X","caus10.MIB",5,"morality","Abnormal","Ignorance",10
"R_scF05p8ZB30854B","caus10.MIB",1,"morality","Abnormal","Ignorance",10
"R_2fboH8e1lyaeH85","caus10.MIB",6,"morality","Abnormal","Ignorance",10
"R_3QWpTqoynzhUnEb","caus10.MIB",1,"morality","Abnormal","Ignorance",10
"R_1EZpcs6LCqD9BN2","caus10.MIB",2,"morality","Abnormal","Ignorance",10
"R_3j86i9QqLY7PH8A","caus10.MIB",1,"morality","Abnormal","Ignorance",10
"R_094rWo5810F6RIR","caus10.MIB",1,"morality","Abnormal","Ignorance",10
"R_2SxkFsQWl7ljVlg","caus10.MIB",1,"morality","Abnormal","Ignorance",10
"R_10CSZSO1NWktQqC","caus10.MIB",2,"morality","Abnormal","Ignorance",10
"R_3qxujMMrpY7Ti6A","caus10.MIB",1,"morality","Abnormal","Ignorance",10
"R_3kGoGui3njgTcQG","caus10.MIB",4,"morality","Abnormal","Ignorance",10
"R_2Y9RqYTxwYjkEsO","caus10.MIB",1,"morality","Abnormal","Ignorance",10
"R_12fgVQnAgkjrQS3","caus10.MIB",5,"morality","Abnormal","Ignorance",10
"R_1GB5CAA9vT9xVP4","caus10.MIB",6,"morality","Abnormal","Ignorance",10
"R_ploi37XR9kuXVSh","caus10.RKG",4,"rationality","Normal","Knowledge",10
"R_2tJQWc6RMGqRQYC","caus10.RKG",1,"rationality","Normal","Knowledge",10
"R_Ry475r49Fm4MWDT","caus10.RKG",7,"rationality","Normal","Knowledge",10
"R_868ONwCNBhJxdvP","caus10.RKG",3,"rationality","Normal","Knowledge",10
"R_p03NuB3Z58X3UNX","caus10.RKG",1,"rationality","Normal","Knowledge",10
"R_325ZO6nfA5s9iHN","caus10.RKG",7,"rationality","Normal","Knowledge",10
"R_2fIZKuSeDjQPCt0","caus10.RKG",1,"rationality","Normal","Knowledge",10
"R_SBRF9Lajer6XwDT","caus10.RKG",1,"rationality","Normal","Knowledge",10
"R_WBuo8s9VCZLreQ9","caus10.RKG",1,"rationality","Normal","Knowledge",10
"R_3WToMF1JpcIXI1X","caus10.RKG",3,"rationality","Normal","Knowledge",10
"R_2pKu4Bvm4tH3cEx","caus10.RKG",2,"rationality","Normal","Knowledge",10
"R_2frHSIA1kufs7vM","caus10.RKG",5,"rationality","Normal","Knowledge",10
"R_1ez3PsrssSbwyI2","caus10.RKG",4,"rationality","Normal","Knowledge",10
"R_2rMFWlt0amxGdN3","caus10.RKG",4,"rationality","Normal","Knowledge",10
"R_2q2I8pFfFiRJg8e","caus10.RKG",6,"rationality","Normal","Knowledge",10
"R_DuCIgw0cncLtAyZ","caus10.RKG",5,"rationality","Normal","Knowledge",10
"R_10BPCT74LoGWeK4","caus10.RKG",4,"rationality","Normal","Knowledge",10
"R_6WPvZDNiTfFeHQd","caus10.RKG",3,"rationality","Normal","Knowledge",10
"R_3nVhIQzHW7xv81F","caus10.RKG",4,"rationality","Normal","Knowledge",10
"R_3JJ0A2pX04RCufy","caus10.RKG",3,"rationality","Normal","Knowledge",10
"R_3RycVtZeFdZzOn4","caus10.RKG",3,"rationality","Normal","Knowledge",10
"R_5uw9Iy2C0pRvlUR","caus10.RKG",5,"rationality","Normal","Knowledge",10
"R_3JjS2XTIZfqtGD0","caus10.RKG",1,"rationality","Normal","Knowledge",10
"R_2ztDaELCkVGO8kW","caus10.RKG",4,"rationality","Normal","Knowledge",10
"R_3nrbiPTSZRQ8TK6","caus10.RKG",3,"rationality","Normal","Knowledge",10
"R_Wf9yO6kOByjRfzj","caus10.RIG",5,"rationality","Normal","Ignorance",10
"R_2WYfIWj1j7Eyboc","caus10.RIG",7,"rationality","Normal","Ignorance",10
"R_2SlgBAOTUJwmdMm","caus10.RIG",6,"rationality","Normal","Ignorance",10
"R_2wi5PcVfGEmAi1X","caus10.RIG",1,"rationality","Normal","Ignorance",10
"R_BAoKbF8PmP5gxCF","caus10.RIG",7,"rationality","Normal","Ignorance",10
"R_RPszNNKC5JI8UOR","caus10.RIG",1,"rationality","Normal","Ignorance",10
"R_5jN300vGGyDgxHP","caus10.RIG",1,"rationality","Normal","Ignorance",10
"R_rjOq2IChESZqJZn","caus10.RIG",3,"rationality","Normal","Ignorance",10
"R_2AHe8xvxjAdi4HA","caus10.RIG",5,"rationality","Normal","Ignorance",10
"R_1mq52jlZ6JYGV0A","caus10.RIG",2,"rationality","Normal","Ignorance",10
"R_2zCT32AZoJuffSL","caus10.RIG",5,"rationality","Normal","Ignorance",10
"R_UaupL4LJSmGSGel","caus10.RIG",2,"rationality","Normal","Ignorance",10
"R_2sRy62Sdzrliw6H","caus10.RIG",3,"rationality","Normal","Ignorance",10
"R_ykAEB31sV3Uvo6l","caus10.RIG",5,"rationality","Normal","Ignorance",10
"R_1Eg5vqiVrvsPFpO","caus10.RIG",4,"rationality","Normal","Ignorance",10
"R_22Prrl5ZIrxC5Qr","caus10.RIG",2,"rationality","Normal","Ignorance",10
"R_3KC5mJqulG2txoG","caus10.RIG",5,"rationality","Normal","Ignorance",10
"R_3EcATsLMamJIwBW","caus10.RIG",4,"rationality","Normal","Ignorance",10
"R_3lVxU1XtUuXQ8Ul","caus10.RIG",3,"rationality","Normal","Ignorance",10
"R_3fIrGdslgqPS77V","caus10.RIG",3,"rationality","Normal","Ignorance",10
"R_3GvJno3Lpum6Vfy","caus10.RIG",2,"rationality","Normal","Ignorance",10
"R_2xSjFGK4nkJg6kl","caus10.RIG",3,"rationality","Normal","Ignorance",10
"R_3pbSzMPRGR6nLOF","caus10.RIG",2,"rationality","Normal","Ignorance",10
"R_2Qy4nJhazUAgAEf","caus10.RIG",3,"rationality","Normal","Ignorance",10
"R_WptAnrSTWA8ikvf","caus10.RIG",5,"rationality","Normal","Ignorance",10
"R_3lRIEvPYQ1lWm8U","caus10.RIG",6,"rationality","Normal","Ignorance",10
"R_SNSaRsNd36GZBap","caus10.MKG",5,"morality","Normal","Knowledge",10
"R_2ZObC2dIpw8cyew","caus10.MKG",4,"morality","Normal","Knowledge",10
"R_2D8Owj67AWmkUlA","caus10.MKG",7,"morality","Normal","Knowledge",10
"R_2e3YYxDNFxGdOp8","caus10.MKG",4,"morality","Normal","Knowledge",10
"R_2cC6APY4eALuGee","caus10.MKG",1,"morality","Normal","Knowledge",10
"R_SNWtpP5ahyMOXAZ","caus10.MKG",4,"morality","Normal","Knowledge",10
"R_elMr3Tw4LHp9BW9","caus10.MKG",5,"morality","Normal","Knowledge",10
"R_06fZySX0Rey0Cl3","caus10.MKG",1,"morality","Normal","Knowledge",10
"R_3Rly0Y8WAskIIpJ","caus10.MKG",3,"morality","Normal","Knowledge",10
"R_27qC1YLUmc6HFQ7","caus10.MKG",6,"morality","Normal","Knowledge",10
"R_33xuskDCljLYM9a","caus10.MKG",3,"morality","Normal","Knowledge",10
"R_3j8mcSiHC7NaIjx","caus10.MKG",2,"morality","Normal","Knowledge",10
"R_3emO5qdUedKdmB8","caus10.MKG",2,"morality","Normal","Knowledge",10
"R_bOh1jgCq3iZaq3L","caus10.MKG",6,"morality","Normal","Knowledge",10
"R_1pol0eGkwiW2RSY","caus10.MKG",6,"morality","Normal","Knowledge",10
"R_27Vbbyyd3BStWIv","caus10.MKG",3,"morality","Normal","Knowledge",10
"R_6KGmYUMcgxjQ8AJ","caus10.MKG",1,"morality","Normal","Knowledge",10
"R_3FIEsD4UpCH1xkX","caus10.MKG",1,"morality","Normal","Knowledge",10
"R_0SSl0SNv3OZBm1j","caus10.MKG",4,"morality","Normal","Knowledge",10
"R_31LDVkPtASjf01y","caus10.MKG",1,"morality","Normal","Knowledge",10
"R_1E5QgphHPglIJzm","caus10.MKG",2,"morality","Normal","Knowledge",10
"R_2WAmIqwDiM70gZf","caus10.MKG",1,"morality","Normal","Knowledge",10
"R_2aKP8KLCc3g3pV5","caus10.MKG",2,"morality","Normal","Knowledge",10
"R_56Bpm4nmkrN02DD","caus10.MKG",7,"morality","Normal","Knowledge",10
"R_3Rx7lDIJMjuVO74","caus10.MKG",5,"morality","Normal","Knowledge",10
"R_3Ooc5uH0fWpAEhG","caus10.MKG",2,"morality","Normal","Knowledge",10
"R_29s869TqKRtXUjX","caus10.MIG",5,"morality","Normal","Ignorance",10
"R_uyp37cmhjFrwrBv","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_SAI1Og7BAnD7SeZ","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_3qsx4vjyD1n6TWN","caus10.MIG",3,"morality","Normal","Ignorance",10
"R_1hYb71KLb5Gred1","caus10.MIG",7,"morality","Normal","Ignorance",10
"R_2DUjsgyYiGnm9wl","caus10.MIG",3,"morality","Normal","Ignorance",10
"R_2zvDGSCi7VlQsjq","caus10.MIG",4,"morality","Normal","Ignorance",10
"R_1LAV9FMjyeBDNr8","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_1CHAJot3FC6NBeN","caus10.MIG",3,"morality","Normal","Ignorance",10
"R_12o8dePtLHKo7h9","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_21d2uADwa8G3Fx4","caus10.MIG",5,"morality","Normal","Ignorance",10
"R_2VOykpg9SncchQV","caus10.MIG",7,"morality","Normal","Ignorance",10
"R_1DwMppQkFdsq4aT","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_3MEBK22uhr6CFcP","caus10.MIG",4,"morality","Normal","Ignorance",10
"R_1dgLecrcU5qQ2Ea","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_OfGTCPUucCWrsbL","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_3fZDQ0HKyA57tlt","caus10.MIG",5,"morality","Normal","Ignorance",10
"R_3Pz2m5OVtvp3MyN","caus10.MIG",3,"morality","Normal","Ignorance",10
"R_1LMz3o29ejBG0RM","caus10.MIG",4,"morality","Normal","Ignorance",10
"R_2qF7OPt0WMTVld4","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_1GPlNrkmRMYE03A","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_sIi8srHnEndCnjr","caus10.MIG",3,"morality","Normal","Ignorance",10
"R_2eUKFZTmZ04CZH8","caus10.MIG",5,"morality","Normal","Ignorance",10
"R_1g8Ev8jBoaZsqrp","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_PUPfwsyqGUMXcmB","caus10.MIG",1,"morality","Normal","Ignorance",10
"R_11YYUc8jWEPEaSf","caus10.MIG",4,"morality","Normal","Ignorance",10
"R_3ix9OZp19n7z3ji","caus11.RKB",7,"rationality","Abnormal","Knowledge",11
"R_ploi37XR9kuXVSh","caus11.RKB",5,"rationality","Abnormal","Knowledge",11
"R_2SlgBAOTUJwmdMm","caus11.RKB",6,"rationality","Abnormal","Knowledge",11
"R_6LMS7eeInGKNAc1","caus11.RKB",5,"rationality","Abnormal","Knowledge",11
"R_2cC6APY4eALuGee","caus11.RKB",7,"rationality","Abnormal","Knowledge",11
"R_aVmbstkulfSoJeV","caus11.RKB",7,"rationality","Abnormal","Knowledge",11
"R_2fIZKuSeDjQPCt0","caus11.RKB",6,"rationality","Abnormal","Knowledge",11
"R_2DUjsgyYiGnm9wl","caus11.RKB",6,"rationality","Abnormal","Knowledge",11
"R_2SCdKufodrraz8A","caus11.RKB",7,"rationality","Abnormal","Knowledge",11
"R_elMr3Tw4LHp9BW9","caus11.RKB",6,"rationality","Abnormal","Knowledge",11
"R_06fZySX0Rey0Cl3","caus11.RKB",5,"rationality","Abnormal","Knowledge",11
"R_ZqVy8lQ9l8TDEbf","caus11.RKB",6,"rationality","Abnormal","Knowledge",11
"R_UaupL4LJSmGSGel","caus11.RKB",6,"rationality","Abnormal","Knowledge",11
"R_ykAEB31sV3Uvo6l","caus11.RKB",6,"rationality","Abnormal","Knowledge",11
"R_eevMKDNgO3LPZbX","caus11.RKB",7,"rationality","Abnormal","Knowledge",11
"R_1diZdA1StZBl7AT","caus11.RKB",1,"rationality","Abnormal","Knowledge",11
"R_3KC5mJqulG2txoG","caus11.RKB",7,"rationality","Abnormal","Knowledge",11
"R_3EcATsLMamJIwBW","caus11.RKB",7,"rationality","Abnormal","Knowledge",11
"R_3fIrGdslgqPS77V","caus11.RKB",3,"rationality","Abnormal","Knowledge",11
"R_3JJ0A2pX04RCufy","caus11.RKB",5,"rationality","Abnormal","Knowledge",11
"R_1cTdIzdogOSzW8p","caus11.RKB",4,"rationality","Abnormal","Knowledge",11
"R_1GPlNrkmRMYE03A","caus11.RKB",5,"rationality","Abnormal","Knowledge",11
"R_3JjS2XTIZfqtGD0","caus11.RKB",7,"rationality","Abnormal","Knowledge",11
"R_3Rx7lDIJMjuVO74","caus11.RKB",4,"rationality","Abnormal","Knowledge",11
"R_2EskuywjxEX5pIg","caus11.RKB",5,"rationality","Abnormal","Knowledge",11
"R_Wf9yO6kOByjRfzj","caus11.RIB",5,"rationality","Abnormal","Ignorance",11
"R_w7QRd2mMsffG6TD","caus11.RIB",7,"rationality","Abnormal","Ignorance",11
"R_bdZcxQuvrgUR0hr","caus11.RIB",5,"rationality","Abnormal","Ignorance",11
"R_RPszNNKC5JI8UOR","caus11.RIB",7,"rationality","Abnormal","Ignorance",11
"R_p03NuB3Z58X3UNX","caus11.RIB",6,"rationality","Abnormal","Ignorance",11
"R_ysVNiHJkeHRAnUl","caus11.RIB",7,"rationality","Abnormal","Ignorance",11
"R_2tEkkjB3jr9kKd8","caus11.RIB",7,"rationality","Abnormal","Ignorance",11
