"ResponseId","condCod","CF responses","question","norm","knowledge","ocOri","scenario","condition","outcome"
"R_AoNTi0LvJ8JhHHP","cfcon06.MKG.1",5,"Counterfactual","Morality","Knowledge","Good",6,"MKG","Normal"
"R_AoNTi0LvJ8JhHHP","modal07.RKG",4,"Modal","Rationality","Knowledge","Good",7,"RKG","Normal"
"R_AoNTi0LvJ8JhHHP","cfcon07.RKG",4,"Counterfactual","Rationality","Knowledge","Good",7,"RKG","Normal"
"R_AoNTi0LvJ8JhHHP","modal08.RIB",5,"Modal","Rationality","Ignorance","Bad",8,"RIB","Abnormal"
"R_AoNTi0LvJ8JhHHP","cfcon08.RIB",3,"Counterfactual","Rationality","Ignorance","Bad",8,"RIB","Abnormal"
"R_AoNTi0LvJ8JhHHP","modal09.MKG",4,"Modal","Morality","Knowledge","Good",9,"MKG","Normal"
"R_AoNTi0LvJ8JhHHP","cfcon09.MKG",4,"Counterfactual","Morality","Knowledge","Good",9,"MKG","Normal"
"R_AoNTi0LvJ8JhHHP","modal10.RKG",5,"Modal","Rationality","Knowledge","Good",10,"RKG","Normal"
"R_AoNTi0LvJ8JhHHP","cfcon10.RKG",5,"Counterfactual","Rationality","Knowledge","Good",10,"RKG","Normal"
"R_AoNTi0LvJ8JhHHP","modal11.RKB",5,"Modal","Rationality","Knowledge","Bad",11,"RKB","Abnormal"
"R_AoNTi0LvJ8JhHHP","cfcon11.RKB",4,"Counterfactual","Rationality","Knowledge","Bad",11,"RKB","Abnormal"
"R_AoNTi0LvJ8JhHHP","modal12.RKG",3,"Modal","Rationality","Knowledge","Good",12,"RKG","Normal"
"R_AoNTi0LvJ8JhHHP","cfcon12.RKG",3,"Counterfactual","Rationality","Knowledge","Good",12,"RKG","Normal"
"R_AoNTi0LvJ8JhHHP","modal13.MIB",5,"Modal","Morality","Ignorance","Bad",13,"MIB","Abnormal"
"R_AoNTi0LvJ8JhHHP","cfcon13.MIB",4,"Counterfactual","Morality","Ignorance","Bad",13,"MIB","Abnormal"
"R_AoNTi0LvJ8JhHHP","modal14.RIG.1",4,"Modal","Rationality","Ignorance","Good",14,"RIG","Normal"
"R_AoNTi0LvJ8JhHHP","cfcon14.RIG.1",4,"Counterfactual","Rationality","Ignorance","Good",14,"RIG","Normal"
"R_AoNTi0LvJ8JhHHP","modal15.RKB",5,"Modal","Rationality","Knowledge","Bad",15,"RKB","Abnormal"
"R_AoNTi0LvJ8JhHHP","cfcon15.RKB",3,"Counterfactual","Rationality","Knowledge","Bad",15,"RKB","Abnormal"
"R_AoNTi0LvJ8JhHHP","modal16.RKB",3,"Modal","Rationality","Knowledge","Bad",16,"RKB","Abnormal"
"R_AoNTi0LvJ8JhHHP","cfcon16.RKB",4,"Counterfactual","Rationality","Knowledge","Bad",16,"RKB","Abnormal"
"R_1IyARULBdLXQsiE","modal01.MKG",7,"Modal","Morality","Knowledge","Good",1,"MKG","Normal"
"R_1IyARULBdLXQsiE","cfcon01.MKG",5,"Counterfactual","Morality","Knowledge","Good",1,"MKG","Normal"
"R_1IyARULBdLXQsiE","modal02.RKG",7,"Modal","Rationality","Knowledge","Good",2,"RKG","Normal"
"R_1IyARULBdLXQsiE","cfcon02.RKG",3,"Counterfactual","Rationality","Knowledge","Good",2,"RKG","Normal"
"R_1IyARULBdLXQsiE","modal03.MIG",6,"Modal","Morality","Ignorance","Good",3,"MIG","Normal"
"R_1IyARULBdLXQsiE","cfcon03.MIG",6,"Counterfactual","Morality","Ignorance","Good",3,"MIG","Normal"
"R_1IyARULBdLXQsiE","modal04.MKB",7,"Modal","Morality","Knowledge","Bad",4,"MKB","Abnormal"
"R_1IyARULBdLXQsiE","cfcon04.MKB",5,"Counterfactual","Morality","Knowledge","Bad",4,"MKB","Abnormal"
"R_1IyARULBdLXQsiE","modal05.MKB",7,"Modal","Morality","Knowledge","Bad",5,"MKB","Abnormal"
"R_1IyARULBdLXQsiE","cfcon05.MKB",5,"Counterfactual","Morality","Knowledge","Bad",5,"MKB","Abnormal"
"R_1IyARULBdLXQsiE","modal06.MIB",7,"Modal","Morality","Ignorance","Bad",6,"MIB","Abnormal"
"R_1IyARULBdLXQsiE","cfcon06.MIB",3,"Counterfactual","Morality","Ignorance","Bad",6,"MIB","Abnormal"
"R_1IyARULBdLXQsiE","modal07.RIG",7,"Modal","Rationality","Ignorance","Good",7,"RIG","Normal"
"R_1IyARULBdLXQsiE","cfcon07.RIG",3,"Counterfactual","Rationality","Ignorance","Good",7,"RIG","Normal"
"R_1IyARULBdLXQsiE","modal08.MKB",7,"Modal","Morality","Knowledge","Bad",8,"MKB","Abnormal"
"R_1IyARULBdLXQsiE","cfcon08.MKB",5,"Counterfactual","Morality","Knowledge","Bad",8,"MKB","Abnormal"
"R_1IyARULBdLXQsiE","modal09.RKB",7,"Modal","Rationality","Knowledge","Bad",9,"RKB","Abnormal"
"R_1IyARULBdLXQsiE","cfcon09.RKB",5,"Counterfactual","Rationality","Knowledge","Bad",9,"RKB","Abnormal"
"R_1IyARULBdLXQsiE","modal10.RKG",7,"Modal","Rationality","Knowledge","Good",10,"RKG","Normal"
"R_1IyARULBdLXQsiE","cfcon10.RKG",5,"Counterfactual","Rationality","Knowledge","Good",10,"RKG","Normal"
"R_1IyARULBdLXQsiE","modal11.MKG",7,"Modal","Morality","Knowledge","Good",11,"MKG","Normal"
"R_1IyARULBdLXQsiE","cfcon11.MKG",7,"Counterfactual","Morality","Knowledge","Good",11,"MKG","Normal"
"R_1IyARULBdLXQsiE","modal12.MIB",7,"Modal","Morality","Ignorance","Bad",12,"MIB","Abnormal"
"R_1IyARULBdLXQsiE","cfcon12.MIB",5,"Counterfactual","Morality","Ignorance","Bad",12,"MIB","Abnormal"
"R_1IyARULBdLXQsiE","modal13.RKG",7,"Modal","Rationality","Knowledge","Good",13,"RKG","Normal"
"R_1IyARULBdLXQsiE","cfcon13.RKG",6,"Counterfactual","Rationality","Knowledge","Good",13,"RKG","Normal"
"R_1IyARULBdLXQsiE","modal14.RIG.1",7,"Modal","Rationality","Ignorance","Good",14,"RIG","Normal"
"R_1IyARULBdLXQsiE","cfcon14.RIG.1",3,"Counterfactual","Rationality","Ignorance","Good",14,"RIG","Normal"
"R_1IyARULBdLXQsiE","modal15.MIG",7,"Modal","Morality","Ignorance","Good",15,"MIG","Normal"
"R_1IyARULBdLXQsiE","cfcon15.MIG",3,"Counterfactual","Morality","Ignorance","Good",15,"MIG","Normal"
"R_1IyARULBdLXQsiE","modal16.MIB",6,"Modal","Morality","Ignorance","Bad",16,"MIB","Abnormal"
"R_1IyARULBdLXQsiE","cfcon16.MIB",2,"Counterfactual","Morality","Ignorance","Bad",16,"MIB","Abnormal"
"R_1FPSl5PEjkbySIN","modal01.RKB",6,"Modal","Rationality","Knowledge","Bad",1,"RKB","Abnormal"
"R_1FPSl5PEjkbySIN","cfcon01.RKB",7,"Counterfactual","Rationality","Knowledge","Bad",1,"RKB","Abnormal"
"R_1FPSl5PEjkbySIN","modal02.RIG",6,"Modal","Rationality","Ignorance","Good",2,"RIG","Normal"
"R_1FPSl5PEjkbySIN","cfcon02.RIG",6,"Counterfactual","Rationality","Ignorance","Good",2,"RIG","Normal"
"R_1FPSl5PEjkbySIN","modal03.RKB",6,"Modal","Rationality","Knowledge","Bad",3,"RKB","Abnormal"
"R_1FPSl5PEjkbySIN","cfcon03.RKB",6,"Counterfactual","Rationality","Knowledge","Bad",3,"RKB","Abnormal"
"R_1FPSl5PEjkbySIN","modal04.RKG",6,"Modal","Rationality","Knowledge","Good",4,"RKG","Normal"
"R_1FPSl5PEjkbySIN","cfcon04.RKG",4,"Counterfactual","Rationality","Knowledge","Good",4,"RKG","Normal"
"R_1FPSl5PEjkbySIN","modal05.RIG",6,"Modal","Rationality","Ignorance","Good",5,"RIG","Normal"
"R_1FPSl5PEjkbySIN","cfcon05.RIG",6,"Counterfactual","Rationality","Ignorance","Good",5,"RIG","Normal"
"R_1FPSl5PEjkbySIN","modal06.MKG",1,"Modal","Morality","Knowledge","Good",6,"MKG","Normal"
"R_1FPSl5PEjkbySIN","cfcon06.MKG",5,"Counterfactual","Morality","Knowledge","Good",6,"MKG","Normal"
"R_1FPSl5PEjkbySIN","modal07.RIB",6,"Modal","Rationality","Ignorance","Bad",7,"RIB","Abnormal"
"R_1FPSl5PEjkbySIN","cfcon07.RIB",7,"Counterfactual","Rationality","Ignorance","Bad",7,"RIB","Abnormal"
"R_1FPSl5PEjkbySIN","modal08.MKB",6,"Modal","Morality","Knowledge","Bad",8,"MKB","Abnormal"
"R_1FPSl5PEjkbySIN","cfcon08.MKB",5,"Counterfactual","Morality","Knowledge","Bad",8,"MKB","Abnormal"
"R_1FPSl5PEjkbySIN","modal09.RKG",5,"Modal","Rationality","Knowledge","Good",9,"RKG","Normal"
"R_1FPSl5PEjkbySIN","cfcon09.RKG",5,"Counterfactual","Rationality","Knowledge","Good",9,"RKG","Normal"
"R_1FPSl5PEjkbySIN","modal10.MIB",6,"Modal","Morality","Ignorance","Bad",10,"MIB","Abnormal"
"R_1FPSl5PEjkbySIN","cfcon10.MIB",2,"Counterfactual","Morality","Ignorance","Bad",10,"MIB","Abnormal"
"R_1FPSl5PEjkbySIN","modal11.MIB",7,"Modal","Morality","Ignorance","Bad",11,"MIB","Abnormal"
"R_1FPSl5PEjkbySIN","cfcon11.MIB",5,"Counterfactual","Morality","Ignorance","Bad",11,"MIB","Abnormal"
"R_1FPSl5PEjkbySIN","modal12.RIB",6,"Modal","Rationality","Ignorance","Bad",12,"RIB","Abnormal"
"R_1FPSl5PEjkbySIN","cfcon12.RIB",6,"Counterfactual","Rationality","Ignorance","Bad",12,"RIB","Abnormal"
"R_1FPSl5PEjkbySIN","modal13.MKB",6,"Modal","Morality","Knowledge","Bad",13,"MKB","Abnormal"
"R_1FPSl5PEjkbySIN","cfcon13.MKB",7,"Counterfactual","Morality","Knowledge","Bad",13,"MKB","Abnormal"
"R_1FPSl5PEjkbySIN","modal14.RIG",6,"Modal","Rationality","Ignorance","Good",14,"RIG","Normal"
"R_1FPSl5PEjkbySIN","cfcon14.RIG",6,"Counterfactual","Rationality","Ignorance","Good",14,"RIG","Normal"
"R_1FPSl5PEjkbySIN","modal15.RIG",6,"Modal","Rationality","Ignorance","Good",15,"RIG","Normal"
"R_1FPSl5PEjkbySIN","cfcon15.RIG",5,"Counterfactual","Rationality","Ignorance","Good",15,"RIG","Normal"
"R_1FPSl5PEjkbySIN","modal16.MKB",6,"Modal","Morality","Knowledge","Bad",16,"MKB","Abnormal"
"R_1FPSl5PEjkbySIN","cfcon16.MKB",7,"Counterfactual","Morality","Knowledge","Bad",16,"MKB","Abnormal"
"R_CkKeHsPMkW6QDWF","modal01.MKG",6,"Modal","Morality","Knowledge","Good",1,"MKG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon01.MKG",6,"Counterfactual","Morality","Knowledge","Good",1,"MKG","Normal"
"R_CkKeHsPMkW6QDWF","modal02.MKG",7,"Modal","Morality","Knowledge","Good",2,"MKG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon02.MKG",6,"Counterfactual","Morality","Knowledge","Good",2,"MKG","Normal"
"R_CkKeHsPMkW6QDWF","modal03.RKG",7,"Modal","Rationality","Knowledge","Good",3,"RKG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon03.RKG",6,"Counterfactual","Rationality","Knowledge","Good",3,"RKG","Normal"
"R_CkKeHsPMkW6QDWF","modal04.MIB",7,"Modal","Morality","Ignorance","Bad",4,"MIB","Abnormal"
"R_CkKeHsPMkW6QDWF","cfcon04.MIB",7,"Counterfactual","Morality","Ignorance","Bad",4,"MIB","Abnormal"
"R_CkKeHsPMkW6QDWF","modal05.MIB",7,"Modal","Morality","Ignorance","Bad",5,"MIB","Abnormal"
"R_CkKeHsPMkW6QDWF","cfcon05.MIB",7,"Counterfactual","Morality","Ignorance","Bad",5,"MIB","Abnormal"
"R_CkKeHsPMkW6QDWF","modal06.RIB",6,"Modal","Rationality","Ignorance","Bad",6,"RIB","Abnormal"
"R_CkKeHsPMkW6QDWF","cfcon06.RIB",7,"Counterfactual","Rationality","Ignorance","Bad",6,"RIB","Abnormal"
"R_CkKeHsPMkW6QDWF","modal07.MKG",7,"Modal","Morality","Knowledge","Good",7,"MKG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon07.MKG",6,"Counterfactual","Morality","Knowledge","Good",7,"MKG","Normal"
"R_CkKeHsPMkW6QDWF","modal08.MIG",5,"Modal","Morality","Ignorance","Good",8,"MIG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon08.MIG",6,"Counterfactual","Morality","Ignorance","Good",8,"MIG","Normal"
"R_CkKeHsPMkW6QDWF","modal09.RKG",7,"Modal","Rationality","Knowledge","Good",9,"RKG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon09.RKG",7,"Counterfactual","Rationality","Knowledge","Good",9,"RKG","Normal"
"R_CkKeHsPMkW6QDWF","modal10.RIG",6,"Modal","Rationality","Ignorance","Good",10,"RIG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon10.RIG",6,"Counterfactual","Rationality","Ignorance","Good",10,"RIG","Normal"
"R_CkKeHsPMkW6QDWF","modal11.RIG",7,"Modal","Rationality","Ignorance","Good",11,"RIG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon11.RIG",7,"Counterfactual","Rationality","Ignorance","Good",11,"RIG","Normal"
"R_CkKeHsPMkW6QDWF","modal12.RKB",6,"Modal","Rationality","Knowledge","Bad",12,"RKB","Abnormal"
"R_CkKeHsPMkW6QDWF","cfcon12.RKB",7,"Counterfactual","Rationality","Knowledge","Bad",12,"RKB","Abnormal"
"R_CkKeHsPMkW6QDWF","modal13.RKG",6,"Modal","Rationality","Knowledge","Good",13,"RKG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon13.RKG",6,"Counterfactual","Rationality","Knowledge","Good",13,"RKG","Normal"
"R_CkKeHsPMkW6QDWF","modal14.MKG",7,"Modal","Morality","Knowledge","Good",14,"MKG","Normal"
"R_CkKeHsPMkW6QDWF","cfcon14.MKG",5,"Counterfactual","Morality","Knowledge","Good",14,"MKG","Normal"
"R_CkKeHsPMkW6QDWF","modal15.MIB",6,"Modal","Morality","Ignorance","Bad",15,"MIB","Abnormal"
"R_CkKeHsPMkW6QDWF","cfcon15.MIB",7,"Counterfactual","Morality","Ignorance","Bad",15,"MIB","Abnormal"
"R_CkKeHsPMkW6QDWF","modal16.RIB",5,"Modal","Rationality","Ignorance","Bad",16,"RIB","Abnormal"
"R_CkKeHsPMkW6QDWF","cfcon16.RIB",7,"Counterfactual","Rationality","Ignorance","Bad",16,"RIB","Abnormal"
"R_tGRkiKDkkvWJ93r","modal01.MIG",6,"Modal","Morality","Ignorance","Good",1,"MIG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon01.MIG",5,"Counterfactual","Morality","Ignorance","Good",1,"MIG","Normal"
"R_tGRkiKDkkvWJ93r","modal02.MKG",7,"Modal","Morality","Knowledge","Good",2,"MKG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon02.MKG",6,"Counterfactual","Morality","Knowledge","Good",2,"MKG","Normal"
"R_tGRkiKDkkvWJ93r","modal03.RIB",7,"Modal","Rationality","Ignorance","Bad",3,"RIB","Abnormal"
"R_tGRkiKDkkvWJ93r","cfcon03.RIB",1,"Counterfactual","Rationality","Ignorance","Bad",3,"RIB","Abnormal"
"R_tGRkiKDkkvWJ93r","modal04.MKB",7,"Modal","Morality","Knowledge","Bad",4,"MKB","Abnormal"
"R_tGRkiKDkkvWJ93r","cfcon04.MKB",3,"Counterfactual","Morality","Knowledge","Bad",4,"MKB","Abnormal"
"R_tGRkiKDkkvWJ93r","modal05.RKB",7,"Modal","Rationality","Knowledge","Bad",5,"RKB","Abnormal"
"R_tGRkiKDkkvWJ93r","cfcon05.RKB",7,"Counterfactual","Rationality","Knowledge","Bad",5,"RKB","Abnormal"
"R_tGRkiKDkkvWJ93r","modal06.RKG",4,"Modal","Rationality","Knowledge","Good",6,"RKG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon06.RKG",2,"Counterfactual","Rationality","Knowledge","Good",6,"RKG","Normal"
"R_tGRkiKDkkvWJ93r","modal07.MIB",4,"Modal","Morality","Ignorance","Bad",7,"MIB","Abnormal"
"R_tGRkiKDkkvWJ93r","cfcon07.MIB",4,"Counterfactual","Morality","Ignorance","Bad",7,"MIB","Abnormal"
"R_tGRkiKDkkvWJ93r","modal08.RIG",4,"Modal","Rationality","Ignorance","Good",8,"RIG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon08.RIG",1,"Counterfactual","Rationality","Ignorance","Good",8,"RIG","Normal"
"R_tGRkiKDkkvWJ93r","modal09.MIG",5,"Modal","Morality","Ignorance","Good",9,"MIG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon09.MIG",2,"Counterfactual","Morality","Ignorance","Good",9,"MIG","Normal"
"R_tGRkiKDkkvWJ93r","modal10.MKG",7,"Modal","Morality","Knowledge","Good",10,"MKG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon10.MKG",4,"Counterfactual","Morality","Knowledge","Good",10,"MKG","Normal"
"R_tGRkiKDkkvWJ93r","modal11.MKG",5,"Modal","Morality","Knowledge","Good",11,"MKG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon11.MKG",3,"Counterfactual","Morality","Knowledge","Good",11,"MKG","Normal"
"R_tGRkiKDkkvWJ93r","modal12.RKB",7,"Modal","Rationality","Knowledge","Bad",12,"RKB","Abnormal"
"R_tGRkiKDkkvWJ93r","cfcon12.RKB",6,"Counterfactual","Rationality","Knowledge","Bad",12,"RKB","Abnormal"
"R_tGRkiKDkkvWJ93r","modal13.RKG",4,"Modal","Rationality","Knowledge","Good",13,"RKG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon13.RKG",4,"Counterfactual","Rationality","Knowledge","Good",13,"RKG","Normal"
"R_tGRkiKDkkvWJ93r","modal14.RIG",7,"Modal","Rationality","Ignorance","Good",14,"RIG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon14.RIG",1,"Counterfactual","Rationality","Ignorance","Good",14,"RIG","Normal"
"R_tGRkiKDkkvWJ93r","modal15.RKB",7,"Modal","Rationality","Knowledge","Bad",15,"RKB","Abnormal"
"R_tGRkiKDkkvWJ93r","cfcon15.RKB",5,"Counterfactual","Rationality","Knowledge","Bad",15,"RKB","Abnormal"
"R_tGRkiKDkkvWJ93r","modal16.MKG",7,"Modal","Morality","Knowledge","Good",16,"MKG","Normal"
"R_tGRkiKDkkvWJ93r","cfcon16.MKG.1",1,"Counterfactual","Morality","Knowledge","Good",16,"MKG","Normal"
"R_1Qg852HQQx1vtOy","modal01.MKB",7,"Modal","Morality","Knowledge","Bad",1,"MKB","Abnormal"
"R_1Qg852HQQx1vtOy","cfcon01.MKB",7,"Counterfactual","Morality","Knowledge","Bad",1,"MKB","Abnormal"
"R_1Qg852HQQx1vtOy","modal02.RIB",7,"Modal","Rationality","Ignorance","Bad",2,"RIB","Abnormal"
"R_1Qg852HQQx1vtOy","cfcon02.RIB",4,"Counterfactual","Rationality","Ignorance","Bad",2,"RIB","Abnormal"
"R_1Qg852HQQx1vtOy","modal03.RKB",7,"Modal","Rationality","Knowledge","Bad",3,"RKB","Abnormal"
"R_1Qg852HQQx1vtOy","cfcon03.RKB",7,"Counterfactual","Rationality","Knowledge","Bad",3,"RKB","Abnormal"
"R_1Qg852HQQx1vtOy","modal04.MIG",3,"Modal","Morality","Ignorance","Good",4,"MIG","Normal"
"R_1Qg852HQQx1vtOy","cfcon04.MIG",7,"Counterfactual","Morality","Ignorance","Good",4,"MIG","Normal"
"R_1Qg852HQQx1vtOy","modal05.MIG",2,"Modal","Morality","Ignorance","Good",5,"MIG","Normal"
"R_1Qg852HQQx1vtOy","cfcon05.MIG",7,"Counterfactual","Morality","Ignorance","Good",5,"MIG","Normal"
"R_1Qg852HQQx1vtOy","modal06.RIG",2,"Modal","Rationality","Ignorance","Good",6,"RIG","Normal"
"R_1Qg852HQQx1vtOy","cfcon06.RIG",5,"Counterfactual","Rationality","Ignorance","Good",6,"RIG","Normal"
"R_1Qg852HQQx1vtOy","modal07.RIB",6,"Modal","Rationality","Ignorance","Bad",7,"RIB","Abnormal"
"R_1Qg852HQQx1vtOy","cfcon07.RIB",7,"Counterfactual","Rationality","Ignorance","Bad",7,"RIB","Abnormal"
"R_1Qg852HQQx1vtOy","modal08.MKG",7,"Modal","Morality","Knowledge","Good",8,"MKG","Normal"
"R_1Qg852HQQx1vtOy","cfcon08.MKG",7,"Counterfactual","Morality","Knowledge","Good",8,"MKG","Normal"
"R_1Qg852HQQx1vtOy","modal09.RIG",6,"Modal","Rationality","Ignorance","Good",9,"RIG","Normal"
"R_1Qg852HQQx1vtOy","cfcon09.RIG",6,"Counterfactual","Rationality","Ignorance","Good",9,"RIG","Normal"
"R_1Qg852HQQx1vtOy","modal10.MKG",6,"Modal","Morality","Knowledge","Good",10,"MKG","Normal"
"R_1Qg852HQQx1vtOy","cfcon10.MKG",4,"Counterfactual","Morality","Knowledge","Good",10,"MKG","Normal"
"R_1Qg852HQQx1vtOy","modal11.MKG",7,"Modal","Morality","Knowledge","Good",11,"MKG","Normal"
"R_1Qg852HQQx1vtOy","cfcon11.MKG",4,"Counterfactual","Morality","Knowledge","Good",11,"MKG","Normal"
"R_1Qg852HQQx1vtOy","modal12.RIG",7,"Modal","Rationality","Ignorance","Good",12,"RIG","Normal"
"R_1Qg852HQQx1vtOy","cfcon12.RIG",4,"Counterfactual","Rationality","Ignorance","Good",12,"RIG","Normal"
"R_1Qg852HQQx1vtOy","modal13.RIB",5,"Modal","Rationality","Ignorance","Bad",13,"RIB","Abnormal"
"R_1Qg852HQQx1vtOy","cfcon13.RIB",6,"Counterfactual","Rationality","Ignorance","Bad",13,"RIB","Abnormal"
"R_1Qg852HQQx1vtOy","modal14.MIB",5,"Modal","Morality","Ignorance","Bad",14,"MIB","Abnormal"
"R_1Qg852HQQx1vtOy","cfcon14.MIB",5,"Counterfactual","Morality","Ignorance","Bad",14,"MIB","Abnormal"
"R_1Qg852HQQx1vtOy","modal15.MKB",7,"Modal","Morality","Knowledge","Bad",15,"MKB","Abnormal"
"R_1Qg852HQQx1vtOy","cfcon15.MKB",7,"Counterfactual","Morality","Knowledge","Bad",15,"MKB","Abnormal"
"R_1Qg852HQQx1vtOy","modal16.RKG",7,"Modal","Rationality","Knowledge","Good",16,"RKG","Normal"
"R_1Qg852HQQx1vtOy","cfcon16.MKG",7,"Counterfactual","Morality","Knowledge","Good",16,"MKG","Normal"
"R_2VJGRZcGjaSWdUN","modal01.MIG",5,"Modal","Morality","Ignorance","Good",1,"MIG","Normal"
"R_2VJGRZcGjaSWdUN","cfcon01.MIG",3,"Counterfactual","Morality","Ignorance","Good",1,"MIG","Normal"
"R_2VJGRZcGjaSWdUN","modal02.MKB",4,"Modal","Morality","Knowledge","Bad",2,"MKB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon02.MKB",4,"Counterfactual","Morality","Knowledge","Bad",2,"MKB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal03.MIB",3,"Modal","Morality","Ignorance","Bad",3,"MIB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon03.MIB",3,"Counterfactual","Morality","Ignorance","Bad",3,"MIB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal04.MKG",5,"Modal","Morality","Knowledge","Good",4,"MKG","Normal"
"R_2VJGRZcGjaSWdUN","cfcon04.MKG",6,"Counterfactual","Morality","Knowledge","Good",4,"MKG","Normal"
"R_2VJGRZcGjaSWdUN","modal05.MKB",3,"Modal","Morality","Knowledge","Bad",5,"MKB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon05.MKB",5,"Counterfactual","Morality","Knowledge","Bad",5,"MKB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal06.MIG",4,"Modal","Morality","Ignorance","Good",6,"MIG","Normal"
"R_2VJGRZcGjaSWdUN","cfcon06.MKG.1",4,"Counterfactual","Morality","Knowledge","Good",6,"MKG","Normal"
"R_2VJGRZcGjaSWdUN","modal07.RKB",5,"Modal","Rationality","Knowledge","Bad",7,"RKB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon07.RKB",4,"Counterfactual","Rationality","Knowledge","Bad",7,"RKB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal08.RKB",5,"Modal","Rationality","Knowledge","Bad",8,"RKB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon08.RKB",3,"Counterfactual","Rationality","Knowledge","Bad",8,"RKB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal09.MIB",4,"Modal","Morality","Ignorance","Bad",9,"MIB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon09.MIB",4,"Counterfactual","Morality","Ignorance","Bad",9,"MIB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal10.RIB",4,"Modal","Rationality","Ignorance","Bad",10,"RIB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon10.RIB",4,"Counterfactual","Rationality","Ignorance","Bad",10,"RIB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal11.RIB",5,"Modal","Rationality","Ignorance","Bad",11,"RIB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon11.RIB",6,"Counterfactual","Rationality","Ignorance","Bad",11,"RIB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal12.MKG",5,"Modal","Morality","Knowledge","Good",12,"MKG","Normal"
"R_2VJGRZcGjaSWdUN","cfcon12.MKG",3,"Counterfactual","Morality","Knowledge","Good",12,"MKG","Normal"
"R_2VJGRZcGjaSWdUN","modal13.MIB",4,"Modal","Morality","Ignorance","Bad",13,"MIB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon13.MIB",4,"Counterfactual","Morality","Ignorance","Bad",13,"MIB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal14.MIB",4,"Modal","Morality","Ignorance","Bad",14,"MIB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon14.MIB",4,"Counterfactual","Morality","Ignorance","Bad",14,"MIB","Abnormal"
"R_2VJGRZcGjaSWdUN","modal15.MKG",4,"Modal","Morality","Knowledge","Good",15,"MKG","Normal"
"R_2VJGRZcGjaSWdUN","cfcon15.MKG",3,"Counterfactual","Morality","Knowledge","Good",15,"MKG","Normal"
"R_2VJGRZcGjaSWdUN","modal16.RKB",5,"Modal","Rationality","Knowledge","Bad",16,"RKB","Abnormal"
"R_2VJGRZcGjaSWdUN","cfcon16.RKB",3,"Counterfactual","Rationality","Knowledge","Bad",16,"RKB","Abnormal"
"R_2zj86hFTqo01dmO","cfcon01.RKB",7,"Counterfactual","Rationality","Knowledge","Bad",1,"RKB","Abnormal"
"R_2zj86hFTqo01dmO","modal02.RKB",7,"Modal","Rationality","Knowledge","Bad",2,"RKB","Abnormal"
"R_2zj86hFTqo01dmO","cfcon02.RKB",7,"Counterfactual","Rationality","Knowledge","Bad",2,"RKB","Abnormal"
"R_2zj86hFTqo01dmO","cfcon03.RKG",7,"Counterfactual","Rationality","Knowledge","Good",3,"RKG","Normal"
"R_2zj86hFTqo01dmO","modal04.RIB",7,"Modal","Rationality","Ignorance","Bad",4,"RIB","Abnormal"
"R_2zj86hFTqo01dmO","cfcon04.RIB",1,"Counterfactual","Rationality","Ignorance","Bad",4,"RIB","Abnormal"
"R_2zj86hFTqo01dmO","modal05.RKB",7,"Modal","Rationality","Knowledge","Bad",5,"RKB","Abnormal"
"R_2zj86hFTqo01dmO","cfcon05.RKB",7,"Counterfactual","Rationality","Knowledge","Bad",5,"RKB","Abnormal"
