"ResponseId","condCod","CF responses","question","norm","knowledge","outcome","scenario","condition"
"R_2BbKOjxGMrRyrUJ","cfcon05.MKG","6","Counterfactual","Morality","Knowledge","Normal",5,"MKG"
"R_2BbKOjxGMrRyrUJ","modal06.RIG","6","Modal","Rationality","Ignorance","Normal",6,"RIG"
"R_2BbKOjxGMrRyrUJ","cfcon06.RIG","6","Counterfactual","Rationality","Ignorance","Normal",6,"RIG"
"R_2BbKOjxGMrRyrUJ","modal07.MKG","6","Modal","Morality","Knowledge","Normal",7,"MKG"
"R_2BbKOjxGMrRyrUJ","cfcon07.MKG","3","Counterfactual","Morality","Knowledge","Normal",7,"MKG"
"R_2BbKOjxGMrRyrUJ","modal08.RKG","6","Modal","Rationality","Knowledge","Normal",8,"RKG"
"R_2BbKOjxGMrRyrUJ","cfcon08.RKG","6","Counterfactual","Rationality","Knowledge","Normal",8,"RKG"
"R_2BbKOjxGMrRyrUJ","modal09.MIB","6","Modal","Morality","Ignorance","Abnormal",9,"MIB"
"R_2BbKOjxGMrRyrUJ","cfcon09.MIB","6","Counterfactual","Morality","Ignorance","Abnormal",9,"MIB"
"R_2BbKOjxGMrRyrUJ","modal10.RIG","6","Modal","Rationality","Ignorance","Normal",10,"RIG"
"R_2BbKOjxGMrRyrUJ","cfcon10.RIG","6","Counterfactual","Rationality","Ignorance","Normal",10,"RIG"
"R_2BbKOjxGMrRyrUJ","modal11.MIG","6","Modal","Morality","Ignorance","Normal",11,"MIG"
"R_2BbKOjxGMrRyrUJ","cfcon11.MIG","6","Counterfactual","Morality","Ignorance","Normal",11,"MIG"
"R_2BbKOjxGMrRyrUJ","modal12.RIG","6","Modal","Rationality","Ignorance","Normal",12,"RIG"
"R_2BbKOjxGMrRyrUJ","cfcon12.RIG","6","Counterfactual","Rationality","Ignorance","Normal",12,"RIG"
"R_2BbKOjxGMrRyrUJ","modal13.MIB","6","Modal","Morality","Ignorance","Abnormal",13,"MIB"
"R_2BbKOjxGMrRyrUJ","cfcon13.MIB","6","Counterfactual","Morality","Ignorance","Abnormal",13,"MIB"
"R_2BbKOjxGMrRyrUJ","modal14.MIG","6","Modal","Morality","Ignorance","Normal",14,"MIG"
"R_2BbKOjxGMrRyrUJ","cfcon14.MIG","5","Counterfactual","Morality","Ignorance","Normal",14,"MIG"
"R_2BbKOjxGMrRyrUJ","modal15.MIG","5","Modal","Morality","Ignorance","Normal",15,"MIG"
"R_2BbKOjxGMrRyrUJ","cfcon15.MIG","3","Counterfactual","Morality","Ignorance","Normal",15,"MIG"
"R_2BbKOjxGMrRyrUJ","modal16.RKB","6","Modal","Rationality","Knowledge","Abnormal",16,"RKB"
"R_2BbKOjxGMrRyrUJ","cfcon16.RKB","6","Counterfactual","Rationality","Knowledge","Abnormal",16,"RKB"
"R_2w0Q4cc6tSQCIoa","modal01.RIG","7","Modal","Rationality","Ignorance","Normal",1,"RIG"
"R_2w0Q4cc6tSQCIoa","cfcon01.RIG","7","Counterfactual","Rationality","Ignorance","Normal",1,"RIG"
"R_2w0Q4cc6tSQCIoa","modal02.MIB","7","Modal","Morality","Ignorance","Abnormal",2,"MIB"
"R_2w0Q4cc6tSQCIoa","cfcon02.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",2,"MIB"
"R_2w0Q4cc6tSQCIoa","modal03.RIG","7","Modal","Rationality","Ignorance","Normal",3,"RIG"
"R_2w0Q4cc6tSQCIoa","cfcon03.RIG","7","Counterfactual","Rationality","Ignorance","Normal",3,"RIG"
"R_2w0Q4cc6tSQCIoa","modal04.RKG","7","Modal","Rationality","Knowledge","Normal",4,"RKG"
"R_2w0Q4cc6tSQCIoa","cfcon04.RKG","1","Counterfactual","Rationality","Knowledge","Normal",4,"RKG"
"R_2w0Q4cc6tSQCIoa","modal05.RIG","7","Modal","Rationality","Ignorance","Normal",5,"RIG"
"R_2w0Q4cc6tSQCIoa","cfcon05.RIG","7","Counterfactual","Rationality","Ignorance","Normal",5,"RIG"
"R_2w0Q4cc6tSQCIoa","modal06.MIB","7","Modal","Morality","Ignorance","Abnormal",6,"MIB"
"R_2w0Q4cc6tSQCIoa","cfcon06.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",6,"MIB"
"R_2w0Q4cc6tSQCIoa","modal07.MKB","7","Modal","Morality","Knowledge","Abnormal",7,"MKB"
"R_2w0Q4cc6tSQCIoa","cfcon07.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",7,"MKB"
"R_2w0Q4cc6tSQCIoa","modal08.RIG","3","Modal","Rationality","Ignorance","Normal",8,"RIG"
"R_2w0Q4cc6tSQCIoa","cfcon08.RIG","1","Counterfactual","Rationality","Ignorance","Normal",8,"RIG"
"R_2w0Q4cc6tSQCIoa","modal09.RIG","2","Modal","Rationality","Ignorance","Normal",9,"RIG"
"R_2w0Q4cc6tSQCIoa","cfcon09.RIG","7","Counterfactual","Rationality","Ignorance","Normal",9,"RIG"
"R_2w0Q4cc6tSQCIoa","modal10.RIB","6","Modal","Rationality","Ignorance","Abnormal",10,"RIB"
"R_2w0Q4cc6tSQCIoa","cfcon10.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",10,"RIB"
"R_2w0Q4cc6tSQCIoa","modal11.RKB","7","Modal","Rationality","Knowledge","Abnormal",11,"RKB"
"R_2w0Q4cc6tSQCIoa","cfcon11.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",11,"RKB"
"R_2w0Q4cc6tSQCIoa","modal12.MIG","7","Modal","Morality","Ignorance","Normal",12,"MIG"
"R_2w0Q4cc6tSQCIoa","cfcon12.MIG","7","Counterfactual","Morality","Ignorance","Normal",12,"MIG"
"R_2w0Q4cc6tSQCIoa","modal13.RIB","7","Modal","Rationality","Ignorance","Abnormal",13,"RIB"
"R_2w0Q4cc6tSQCIoa","cfcon13.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",13,"RIB"
"R_2w0Q4cc6tSQCIoa","modal14.RKG","7","Modal","Rationality","Knowledge","Normal",14,"RKG"
"R_2w0Q4cc6tSQCIoa","cfcon14.RKG","7","Counterfactual","Rationality","Knowledge","Normal",14,"RKG"
"R_2w0Q4cc6tSQCIoa","modal15.RKB","7","Modal","Rationality","Knowledge","Abnormal",15,"RKB"
"R_2w0Q4cc6tSQCIoa","cfcon15.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",15,"RKB"
"R_2w0Q4cc6tSQCIoa","modal16.RKG","4","Modal","Rationality","Knowledge","Normal",16,"RKG"
"R_2w0Q4cc6tSQCIoa","cfcon16.RKG","4","Counterfactual","Rationality","Knowledge","Normal",16,"RKG"
"R_2dPVTxUdDrwK6o4","modal01.RIB","6","Modal","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2dPVTxUdDrwK6o4","cfcon01.RIB","5","Counterfactual","Rationality","Ignorance","Abnormal",1,"RIB"
"R_2dPVTxUdDrwK6o4","modal02.RKG","6","Modal","Rationality","Knowledge","Normal",2,"RKG"
"R_2dPVTxUdDrwK6o4","cfcon02.RKG","6","Counterfactual","Rationality","Knowledge","Normal",2,"RKG"
"R_2dPVTxUdDrwK6o4","modal03.MIB","6","Modal","Morality","Ignorance","Abnormal",3,"MIB"
"R_2dPVTxUdDrwK6o4","cfcon03.MIB","4","Counterfactual","Morality","Ignorance","Abnormal",3,"MIB"
"R_2dPVTxUdDrwK6o4","modal04.MIG","6","Modal","Morality","Ignorance","Normal",4,"MIG"
"R_2dPVTxUdDrwK6o4","cfcon04.MIG","5","Counterfactual","Morality","Ignorance","Normal",4,"MIG"
"R_2dPVTxUdDrwK6o4","modal05.RIG","6","Modal","Rationality","Ignorance","Normal",5,"RIG"
"R_2dPVTxUdDrwK6o4","cfcon05.RIG","5","Counterfactual","Rationality","Ignorance","Normal",5,"RIG"
"R_2dPVTxUdDrwK6o4","modal06.MKB","7","Modal","Morality","Knowledge","Abnormal",6,"MKB"
"R_2dPVTxUdDrwK6o4","cfcon06.MKB","6","Counterfactual","Morality","Knowledge","Abnormal",6,"MKB"
"R_2dPVTxUdDrwK6o4","modal07.MKG","7","Modal","Morality","Knowledge","Normal",7,"MKG"
"R_2dPVTxUdDrwK6o4","cfcon07.MKG","5","Counterfactual","Morality","Knowledge","Normal",7,"MKG"
"R_2dPVTxUdDrwK6o4","modal08.RKG","7","Modal","Rationality","Knowledge","Normal",8,"RKG"
"R_2dPVTxUdDrwK6o4","cfcon08.RKG","1","Counterfactual","Rationality","Knowledge","Normal",8,"RKG"
"R_2dPVTxUdDrwK6o4","modal09.RKB","6","Modal","Rationality","Knowledge","Abnormal",9,"RKB"
"R_2dPVTxUdDrwK6o4","cfcon09.RKB","6","Counterfactual","Rationality","Knowledge","Abnormal",9,"RKB"
"R_2dPVTxUdDrwK6o4","modal10.MIG","6","Modal","Morality","Ignorance","Normal",10,"MIG"
"R_2dPVTxUdDrwK6o4","cfcon10.MIG","2","Counterfactual","Morality","Ignorance","Normal",10,"MIG"
"R_2dPVTxUdDrwK6o4","modal11.RIG","7","Modal","Rationality","Ignorance","Normal",11,"RIG"
"R_2dPVTxUdDrwK6o4","cfcon11.RIG","7","Counterfactual","Rationality","Ignorance","Normal",11,"RIG"
"R_2dPVTxUdDrwK6o4","modal12.MKB","7","Modal","Morality","Knowledge","Abnormal",12,"MKB"
"R_2dPVTxUdDrwK6o4","cfcon12.MKB","1","Counterfactual","Morality","Knowledge","Abnormal",12,"MKB"
"R_2dPVTxUdDrwK6o4","modal13.MKB","7","Modal","Morality","Knowledge","Abnormal",13,"MKB"
"R_2dPVTxUdDrwK6o4","cfcon13.MKB","3","Counterfactual","Morality","Knowledge","Abnormal",13,"MKB"
"R_2dPVTxUdDrwK6o4","modal14.MKG","7","Modal","Morality","Knowledge","Normal",14,"MKG"
"R_2dPVTxUdDrwK6o4","cfcon14.MKG","2","Counterfactual","Morality","Knowledge","Normal",14,"MKG"
"R_2dPVTxUdDrwK6o4","modal15.RKB","7","Modal","Rationality","Knowledge","Abnormal",15,"RKB"
"R_2dPVTxUdDrwK6o4","cfcon15.RKB","3","Counterfactual","Rationality","Knowledge","Abnormal",15,"RKB"
"R_2dPVTxUdDrwK6o4","modal16.RKG","6","Modal","Rationality","Knowledge","Normal",16,"RKG"
"R_2dPVTxUdDrwK6o4","cfcon16.RKG","4","Counterfactual","Rationality","Knowledge","Normal",16,"RKG"
"R_1OCcE5Z3fUUS5Ya","modal01.MIB","7","Modal","Morality","Ignorance","Abnormal",1,"MIB"
"R_1OCcE5Z3fUUS5Ya","cfcon01.MIB","3","Counterfactual","Morality","Ignorance","Abnormal",1,"MIB"
"R_1OCcE5Z3fUUS5Ya","modal02.MIB","7","Modal","Morality","Ignorance","Abnormal",2,"MIB"
"R_1OCcE5Z3fUUS5Ya","cfcon02.MIB","6","Counterfactual","Morality","Ignorance","Abnormal",2,"MIB"
"R_1OCcE5Z3fUUS5Ya","modal03.RIB","7","Modal","Rationality","Ignorance","Abnormal",3,"RIB"
"R_1OCcE5Z3fUUS5Ya","cfcon03.RIB","5","Counterfactual","Rationality","Ignorance","Abnormal",3,"RIB"
"R_1OCcE5Z3fUUS5Ya","modal04.RIG","7","Modal","Rationality","Ignorance","Normal",4,"RIG"
"R_1OCcE5Z3fUUS5Ya","cfcon04.RIG","3","Counterfactual","Rationality","Ignorance","Normal",4,"RIG"
"R_1OCcE5Z3fUUS5Ya","modal05.RIB","7","Modal","Rationality","Ignorance","Abnormal",5,"RIB"
"R_1OCcE5Z3fUUS5Ya","cfcon05.RIB","3","Counterfactual","Rationality","Ignorance","Abnormal",5,"RIB"
"R_1OCcE5Z3fUUS5Ya","modal06.MKB","7","Modal","Morality","Knowledge","Abnormal",6,"MKB"
"R_1OCcE5Z3fUUS5Ya","cfcon06.MKB","5","Counterfactual","Morality","Knowledge","Abnormal",6,"MKB"
"R_1OCcE5Z3fUUS5Ya","modal07.MIB","7","Modal","Morality","Ignorance","Abnormal",7,"MIB"
"R_1OCcE5Z3fUUS5Ya","cfcon07.MIB","4","Counterfactual","Morality","Ignorance","Abnormal",7,"MIB"
"R_1OCcE5Z3fUUS5Ya","modal08.RKG","7","Modal","Rationality","Knowledge","Normal",8,"RKG"
"R_1OCcE5Z3fUUS5Ya","cfcon08.RKG","2","Counterfactual","Rationality","Knowledge","Normal",8,"RKG"
"R_1OCcE5Z3fUUS5Ya","modal09.MKB","7","Modal","Morality","Knowledge","Abnormal",9,"MKB"
"R_1OCcE5Z3fUUS5Ya","cfcon09.MKB","1","Counterfactual","Morality","Knowledge","Abnormal",9,"MKB"
"R_1OCcE5Z3fUUS5Ya","modal10.MIG","7","Modal","Morality","Ignorance","Normal",10,"MIG"
"R_1OCcE5Z3fUUS5Ya","cfcon10.MIG","2","Counterfactual","Morality","Ignorance","Normal",10,"MIG"
"R_1OCcE5Z3fUUS5Ya","modal11.MIG","7","Modal","Morality","Ignorance","Normal",11,"MIG"
"R_1OCcE5Z3fUUS5Ya","cfcon11.MIG","2","Counterfactual","Morality","Ignorance","Normal",11,"MIG"
"R_1OCcE5Z3fUUS5Ya","modal12.MKG","7","Modal","Morality","Knowledge","Normal",12,"MKG"
"R_1OCcE5Z3fUUS5Ya","cfcon12.MKG","2","Counterfactual","Morality","Knowledge","Normal",12,"MKG"
"R_1OCcE5Z3fUUS5Ya","modal13.RKB","7","Modal","Rationality","Knowledge","Abnormal",13,"RKB"
"R_1OCcE5Z3fUUS5Ya","cfcon13.RKB","6","Counterfactual","Rationality","Knowledge","Abnormal",13,"RKB"
"R_1OCcE5Z3fUUS5Ya","modal14.MIB","7","Modal","Morality","Ignorance","Abnormal",14,"MIB"
"R_1OCcE5Z3fUUS5Ya","cfcon14.MIB","2","Counterfactual","Morality","Ignorance","Abnormal",14,"MIB"
"R_1OCcE5Z3fUUS5Ya","modal15.MKB","7","Modal","Morality","Knowledge","Abnormal",15,"MKB"
"R_1OCcE5Z3fUUS5Ya","cfcon15.MKB","5","Counterfactual","Morality","Knowledge","Abnormal",15,"MKB"
"R_1OCcE5Z3fUUS5Ya","modal16.MKB","7","Modal","Morality","Knowledge","Abnormal",16,"MKB"
"R_1OCcE5Z3fUUS5Ya","cfcon16.MKB","4","Counterfactual","Morality","Knowledge","Abnormal",16,"MKB"
"R_vukSf7hX0XNuS53","modal01.MIB","5","Modal","Morality","Ignorance","Abnormal",1,"MIB"
"R_vukSf7hX0XNuS53","cfcon01.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",1,"MIB"
"R_vukSf7hX0XNuS53","modal02.RKG","7","Modal","Rationality","Knowledge","Normal",2,"RKG"
"R_vukSf7hX0XNuS53","cfcon02.RKG","7","Counterfactual","Rationality","Knowledge","Normal",2,"RKG"
"R_vukSf7hX0XNuS53","modal03.RKB","7","Modal","Rationality","Knowledge","Abnormal",3,"RKB"
"R_vukSf7hX0XNuS53","cfcon03.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",3,"RKB"
"R_vukSf7hX0XNuS53","modal04.RIG","7","Modal","Rationality","Ignorance","Normal",4,"RIG"
"R_vukSf7hX0XNuS53","cfcon04.RIG","4","Counterfactual","Rationality","Ignorance","Normal",4,"RIG"
"R_vukSf7hX0XNuS53","modal05.MIG","4","Modal","Morality","Ignorance","Normal",5,"MIG"
"R_vukSf7hX0XNuS53","cfcon05.MIG","7","Counterfactual","Morality","Ignorance","Normal",5,"MIG"
"R_vukSf7hX0XNuS53","modal06.MIG","1","Modal","Morality","Ignorance","Normal",6,"MIG"
"R_vukSf7hX0XNuS53","cfcon06.MIG","7","Counterfactual","Morality","Ignorance","Normal",6,"MIG"
"R_vukSf7hX0XNuS53","modal07.MKB","7","Modal","Morality","Knowledge","Abnormal",7,"MKB"
"R_vukSf7hX0XNuS53","cfcon07.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",7,"MKB"
"R_vukSf7hX0XNuS53","modal08.RIG","4","Modal","Rationality","Ignorance","Normal",8,"RIG"
"R_vukSf7hX0XNuS53","cfcon08.RIG","1","Counterfactual","Rationality","Ignorance","Normal",8,"RIG"
"R_vukSf7hX0XNuS53","modal09.RIB","4","Modal","Rationality","Ignorance","Abnormal",9,"RIB"
"R_vukSf7hX0XNuS53","cfcon09.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",9,"RIB"
"R_vukSf7hX0XNuS53","modal10.RKG","7","Modal","Rationality","Knowledge","Normal",10,"RKG"
"R_vukSf7hX0XNuS53","cfcon10.RKG","4","Counterfactual","Rationality","Knowledge","Normal",10,"RKG"
"R_vukSf7hX0XNuS53","modal11.MKG","7","Modal","Morality","Knowledge","Normal",11,"MKG"
"R_vukSf7hX0XNuS53","cfcon11.MKG","6","Counterfactual","Morality","Knowledge","Normal",11,"MKG"
"R_vukSf7hX0XNuS53","modal12.RIG","3","Modal","Rationality","Ignorance","Normal",12,"RIG"
"R_vukSf7hX0XNuS53","cfcon12.RIG","4","Counterfactual","Rationality","Ignorance","Normal",12,"RIG"
"R_vukSf7hX0XNuS53","modal13.RIG","4","Modal","Rationality","Ignorance","Normal",13,"RIG"
"R_vukSf7hX0XNuS53","cfcon13.RIG","7","Counterfactual","Rationality","Ignorance","Normal",13,"RIG"
"R_vukSf7hX0XNuS53","modal14.MKB","7","Modal","Morality","Knowledge","Abnormal",14,"MKB"
"R_vukSf7hX0XNuS53","cfcon14.MKB","4","Counterfactual","Morality","Knowledge","Abnormal",14,"MKB"
"R_vukSf7hX0XNuS53","modal15.MIG","7","Modal","Morality","Ignorance","Normal",15,"MIG"
"R_vukSf7hX0XNuS53","cfcon15.MIG","7","Counterfactual","Morality","Ignorance","Normal",15,"MIG"
"R_vukSf7hX0XNuS53","modal16.MKB","4","Modal","Morality","Knowledge","Abnormal",16,"MKB"
"R_vukSf7hX0XNuS53","cfcon16.MKB","2","Counterfactual","Morality","Knowledge","Abnormal",16,"MKB"
"R_1JDFV3SzP0dTeCb","modal01.MKG","7","Modal","Morality","Knowledge","Normal",1,"MKG"
"R_1JDFV3SzP0dTeCb","cfcon01.MKG","6","Counterfactual","Morality","Knowledge","Normal",1,"MKG"
"R_1JDFV3SzP0dTeCb","modal02.MKB","7","Modal","Morality","Knowledge","Abnormal",2,"MKB"
"R_1JDFV3SzP0dTeCb","cfcon02.MKB","6","Counterfactual","Morality","Knowledge","Abnormal",2,"MKB"
"R_1JDFV3SzP0dTeCb","modal03.RIB","6","Modal","Rationality","Ignorance","Abnormal",3,"RIB"
"R_1JDFV3SzP0dTeCb","cfcon03.RIB","6","Counterfactual","Rationality","Ignorance","Abnormal",3,"RIB"
"R_1JDFV3SzP0dTeCb","modal04.MIG","6","Modal","Morality","Ignorance","Normal",4,"MIG"
"R_1JDFV3SzP0dTeCb","cfcon04.MIG","7","Counterfactual","Morality","Ignorance","Normal",4,"MIG"
"R_1JDFV3SzP0dTeCb","modal05.MKB","7","Modal","Morality","Knowledge","Abnormal",5,"MKB"
"R_1JDFV3SzP0dTeCb","cfcon05.MKB","6","Counterfactual","Morality","Knowledge","Abnormal",5,"MKB"
"R_1JDFV3SzP0dTeCb","modal06.MKB","7","Modal","Morality","Knowledge","Abnormal",6,"MKB"
"R_1JDFV3SzP0dTeCb","cfcon06.MKB","6","Counterfactual","Morality","Knowledge","Abnormal",6,"MKB"
"R_1JDFV3SzP0dTeCb","modal07.MKB","7","Modal","Morality","Knowledge","Abnormal",7,"MKB"
"R_1JDFV3SzP0dTeCb","cfcon07.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",7,"MKB"
"R_1JDFV3SzP0dTeCb","modal08.RIB","6","Modal","Rationality","Ignorance","Abnormal",8,"RIB"
"R_1JDFV3SzP0dTeCb","cfcon08.RIB","3","Counterfactual","Rationality","Ignorance","Abnormal",8,"RIB"
"R_1JDFV3SzP0dTeCb","modal09.MKB","7","Modal","Morality","Knowledge","Abnormal",9,"MKB"
"R_1JDFV3SzP0dTeCb","cfcon09.MKB","6","Counterfactual","Morality","Knowledge","Abnormal",9,"MKB"
"R_1JDFV3SzP0dTeCb","modal10.MKG","2","Modal","Morality","Knowledge","Normal",10,"MKG"
"R_1JDFV3SzP0dTeCb","cfcon10.MKG","6","Counterfactual","Morality","Knowledge","Normal",10,"MKG"
"R_1JDFV3SzP0dTeCb","modal11.RIG","6","Modal","Rationality","Ignorance","Normal",11,"RIG"
"R_1JDFV3SzP0dTeCb","cfcon11.RIG","6","Counterfactual","Rationality","Ignorance","Normal",11,"RIG"
"R_1JDFV3SzP0dTeCb","modal12.MIB","6","Modal","Morality","Ignorance","Abnormal",12,"MIB"
"R_1JDFV3SzP0dTeCb","cfcon12.MIB","2","Counterfactual","Morality","Ignorance","Abnormal",12,"MIB"
"R_1JDFV3SzP0dTeCb","modal13.MKG","7","Modal","Morality","Knowledge","Normal",13,"MKG"
"R_1JDFV3SzP0dTeCb","cfcon13.MKG","7","Counterfactual","Morality","Knowledge","Normal",13,"MKG"
"R_1JDFV3SzP0dTeCb","modal14.RIB","7","Modal","Rationality","Ignorance","Abnormal",14,"RIB"
"R_1JDFV3SzP0dTeCb","cfcon14.RIB","6","Counterfactual","Rationality","Ignorance","Abnormal",14,"RIB"
"R_1JDFV3SzP0dTeCb","modal15.MIG","6","Modal","Morality","Ignorance","Normal",15,"MIG"
"R_1JDFV3SzP0dTeCb","cfcon15.MIG","7","Counterfactual","Morality","Ignorance","Normal",15,"MIG"
"R_1JDFV3SzP0dTeCb","modal16.MIB","6","Modal","Morality","Ignorance","Abnormal",16,"MIB"
"R_1JDFV3SzP0dTeCb","cfcon16.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",16,"MIB"
"R_2R9rrug5XOFPOoL","modal01.RKG","7","Modal","Rationality","Knowledge","Normal",1,"RKG"
"R_2R9rrug5XOFPOoL","cfcon01.RKG","6","Counterfactual","Rationality","Knowledge","Normal",1,"RKG"
"R_2R9rrug5XOFPOoL","modal02.MIB","7","Modal","Morality","Ignorance","Abnormal",2,"MIB"
"R_2R9rrug5XOFPOoL","cfcon02.MIB","3","Counterfactual","Morality","Ignorance","Abnormal",2,"MIB"
"R_2R9rrug5XOFPOoL","modal03.RKB","7","Modal","Rationality","Knowledge","Abnormal",3,"RKB"
"R_2R9rrug5XOFPOoL","cfcon03.RKB","2","Counterfactual","Rationality","Knowledge","Abnormal",3,"RKB"
"R_2R9rrug5XOFPOoL","modal04.RIB","7","Modal","Rationality","Ignorance","Abnormal",4,"RIB"
"R_2R9rrug5XOFPOoL","cfcon04.RIB","2","Counterfactual","Rationality","Ignorance","Abnormal",4,"RIB"
"R_2R9rrug5XOFPOoL","modal05.RKB","7","Modal","Rationality","Knowledge","Abnormal",5,"RKB"
"R_2R9rrug5XOFPOoL","cfcon05.RKB","3","Counterfactual","Rationality","Knowledge","Abnormal",5,"RKB"
"R_2R9rrug5XOFPOoL","modal06.MKG","7","Modal","Morality","Knowledge","Normal",6,"MKG"
"R_2R9rrug5XOFPOoL","cfcon06.MKG","1","Counterfactual","Morality","Knowledge","Normal",6,"MKG"
"R_2R9rrug5XOFPOoL","modal07.RIG","7","Modal","Rationality","Ignorance","Normal",7,"RIG"
"R_2R9rrug5XOFPOoL","cfcon07.RIG","2","Counterfactual","Rationality","Ignorance","Normal",7,"RIG"
"R_2R9rrug5XOFPOoL","modal08.RIG","7","Modal","Rationality","Ignorance","Normal",8,"RIG"
"R_2R9rrug5XOFPOoL","cfcon08.RIG","5","Counterfactual","Rationality","Ignorance","Normal",8,"RIG"
"R_2R9rrug5XOFPOoL","modal09.RIB","7","Modal","Rationality","Ignorance","Abnormal",9,"RIB"
"R_2R9rrug5XOFPOoL","cfcon09.RIB","5","Counterfactual","Rationality","Ignorance","Abnormal",9,"RIB"
"R_2R9rrug5XOFPOoL","modal10.MKG","7","Modal","Morality","Knowledge","Normal",10,"MKG"
"R_2R9rrug5XOFPOoL","cfcon10.MKG","2","Counterfactual","Morality","Knowledge","Normal",10,"MKG"
"R_2R9rrug5XOFPOoL","modal11.MKG","7","Modal","Morality","Knowledge","Normal",11,"MKG"
"R_2R9rrug5XOFPOoL","cfcon11.MKG","3","Counterfactual","Morality","Knowledge","Normal",11,"MKG"
"R_2R9rrug5XOFPOoL","modal12.RIG","7","Modal","Rationality","Ignorance","Normal",12,"RIG"
"R_2R9rrug5XOFPOoL","cfcon12.RIG","2","Counterfactual","Rationality","Ignorance","Normal",12,"RIG"
"R_2R9rrug5XOFPOoL","modal13.MIG","7","Modal","Morality","Ignorance","Normal",13,"MIG"
"R_2R9rrug5XOFPOoL","cfcon13.MIG","3","Counterfactual","Morality","Ignorance","Normal",13,"MIG"
"R_2R9rrug5XOFPOoL","modal14.RKB","7","Modal","Rationality","Knowledge","Abnormal",14,"RKB"
"R_2R9rrug5XOFPOoL","cfcon14.RKB","2","Counterfactual","Rationality","Knowledge","Abnormal",14,"RKB"
"R_2R9rrug5XOFPOoL","modal15.MIB","7","Modal","Morality","Ignorance","Abnormal",15,"MIB"
"R_2R9rrug5XOFPOoL","cfcon15.MIB","2","Counterfactual","Morality","Ignorance","Abnormal",15,"MIB"
"R_2R9rrug5XOFPOoL","modal16.MKB","7","Modal","Morality","Knowledge","Abnormal",16,"MKB"
"R_2R9rrug5XOFPOoL","cfcon16.MKB","5","Counterfactual","Morality","Knowledge","Abnormal",16,"MKB"
"R_2RVvKYAGMV5skj1","modal01.MIB","7","Modal","Morality","Ignorance","Abnormal",1,"MIB"
"R_2RVvKYAGMV5skj1","cfcon01.MIB","2","Counterfactual","Morality","Ignorance","Abnormal",1,"MIB"
"R_2RVvKYAGMV5skj1","modal02.RKB","7","Modal","Rationality","Knowledge","Abnormal",2,"RKB"
"R_2RVvKYAGMV5skj1","cfcon02.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",2,"RKB"
"R_2RVvKYAGMV5skj1","modal03.RIG","7","Modal","Rationality","Ignorance","Normal",3,"RIG"
"R_2RVvKYAGMV5skj1","cfcon03.RIG","4","Counterfactual","Rationality","Ignorance","Normal",3,"RIG"
"R_2RVvKYAGMV5skj1","modal04.RIG","7","Modal","Rationality","Ignorance","Normal",4,"RIG"
"R_2RVvKYAGMV5skj1","cfcon04.RIG","7","Counterfactual","Rationality","Ignorance","Normal",4,"RIG"
"R_2RVvKYAGMV5skj1","modal05.RIG","7","Modal","Rationality","Ignorance","Normal",5,"RIG"
"R_2RVvKYAGMV5skj1","cfcon05.RIG","7","Counterfactual","Rationality","Ignorance","Normal",5,"RIG"
"R_2RVvKYAGMV5skj1","modal06.RKB","7","Modal","Rationality","Knowledge","Abnormal",6,"RKB"
"R_2RVvKYAGMV5skj1","cfcon06.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",6,"RKB"
"R_2RVvKYAGMV5skj1","modal07.MKB","7","Modal","Morality","Knowledge","Abnormal",7,"MKB"
"R_2RVvKYAGMV5skj1","cfcon07.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",7,"MKB"
"R_2RVvKYAGMV5skj1","modal08.MKB","7","Modal","Morality","Knowledge","Abnormal",8,"MKB"
"R_2RVvKYAGMV5skj1","cfcon08.MKB","1","Counterfactual","Morality","Knowledge","Abnormal",8,"MKB"
"R_2RVvKYAGMV5skj1","modal09.RIB","7","Modal","Rationality","Ignorance","Abnormal",9,"RIB"
"R_2RVvKYAGMV5skj1","cfcon09.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",9,"RIB"
"R_2RVvKYAGMV5skj1","modal10.RIB","7","Modal","Rationality","Ignorance","Abnormal",10,"RIB"
"R_2RVvKYAGMV5skj1","cfcon10.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",10,"RIB"
"R_2RVvKYAGMV5skj1","modal11.MIB","7","Modal","Morality","Ignorance","Abnormal",11,"MIB"
