"ResponseId","condCod","responses","question","norm","knowledge","outcome","scenario","condition"
"R_2bQrWSYhBD0HuST","norm3.MIG","5","Normality","Morality","Ignorance","Normal",3,"MIG"
"R_2bQrWSYhBD0HuST","vale4.RIG","3","Valence","Rationality","Ignorance","Normal",4,"RIG"
"R_2bQrWSYhBD0HuST","norm4.RIG","4","Normality","Rationality","Ignorance","Normal",4,"RIG"
"R_2bQrWSYhBD0HuST","vale5.MIB","4","Valence","Morality","Ignorance","Abnormal",5,"MIB"
"R_2bQrWSYhBD0HuST","norm5.MIB","1","Normality","Morality","Ignorance","Abnormal",5,"MIB"
"R_2bQrWSYhBD0HuST","vale6.MIG","4","Valence","Morality","Ignorance","Normal",6,"MIG"
"R_2bQrWSYhBD0HuST","norm6.MIG","7","Normality","Morality","Ignorance","Normal",6,"MIG"
"R_2bQrWSYhBD0HuST","vale7.MKG","5","Valence","Morality","Knowledge","Normal",7,"MKG"
"R_2bQrWSYhBD0HuST","norm7.MKG","5","Normality","Morality","Knowledge","Normal",7,"MKG"
"R_2bQrWSYhBD0HuST","vale8.RKB","3","Valence","Rationality","Knowledge","Abnormal",8,"RKB"
"R_2bQrWSYhBD0HuST","norm8.RKB","4","Normality","Rationality","Knowledge","Abnormal",8,"RKB"
"R_2bQrWSYhBD0HuST","vale9.RKG","5","Valence","Rationality","Knowledge","Normal",9,"RKG"
"R_2bQrWSYhBD0HuST","norm9.RKG","4","Normality","Rationality","Knowledge","Normal",9,"RKG"
"R_2bQrWSYhBD0HuST","vale10.MKB","2","Valence","Morality","Knowledge","Abnormal",10,"MKB"
"R_2bQrWSYhBD0HuST","norm10.MKB","1","Normality","Morality","Knowledge","Abnormal",10,"MKB"
"R_2bQrWSYhBD0HuST","vale11.RKB","1","Valence","Rationality","Knowledge","Abnormal",11,"RKB"
"R_2bQrWSYhBD0HuST","norm11.RKB","1","Normality","Rationality","Knowledge","Abnormal",11,"RKB"
"R_2bQrWSYhBD0HuST","vale12.RIB","5","Valence","Rationality","Ignorance","Abnormal",12,"RIB"
"R_2bQrWSYhBD0HuST","norm12.RIB","1","Normality","Rationality","Ignorance","Abnormal",12,"RIB"
"R_2bQrWSYhBD0HuST","vale13.MKB","5","Valence","Morality","Knowledge","Abnormal",13,"MKB"
"R_2bQrWSYhBD0HuST","norm13.MKB","3","Normality","Morality","Knowledge","Abnormal",13,"MKB"
"R_2bQrWSYhBD0HuST","vale14.MKB","1","Valence","Morality","Knowledge","Abnormal",14,"MKB"
"R_2bQrWSYhBD0HuST","norm14.MKB","1","Normality","Morality","Knowledge","Abnormal",14,"MKB"
"R_2bQrWSYhBD0HuST","vale15.MIG","4","Valence","Morality","Ignorance","Normal",15,"MIG"
"R_2bQrWSYhBD0HuST","norm15.MIG","7","Normality","Morality","Ignorance","Normal",15,"MIG"
"R_2bQrWSYhBD0HuST","vale16.RIB","5","Valence","Rationality","Ignorance","Abnormal",16,"RIB"
"R_2bQrWSYhBD0HuST","norm16.RIB","3","Normality","Rationality","Ignorance","Abnormal",16,"RIB"
"R_3JfqwKaE4PePo9U","vale1.MIB","2","Valence","Morality","Ignorance","Abnormal",1,"MIB"
"R_3JfqwKaE4PePo9U","norm1.MIB","1","Normality","Morality","Ignorance","Abnormal",1,"MIB"
"R_3JfqwKaE4PePo9U","vale2.RIG","4","Valence","Rationality","Ignorance","Normal",2,"RIG"
"R_3JfqwKaE4PePo9U","norm2.RIG","4","Normality","Rationality","Ignorance","Normal",2,"RIG"
"R_3JfqwKaE4PePo9U","vale3.RIB","1","Valence","Rationality","Ignorance","Abnormal",3,"RIB"
"R_3JfqwKaE4PePo9U","norm3.RIB","1","Normality","Rationality","Ignorance","Abnormal",3,"RIB"
"R_3JfqwKaE4PePo9U","vale4.MKB","1","Valence","Morality","Knowledge","Abnormal",4,"MKB"
"R_3JfqwKaE4PePo9U","norm4.MKB","4","Normality","Morality","Knowledge","Abnormal",4,"MKB"
"R_3JfqwKaE4PePo9U","vale5.RKG","2","Valence","Rationality","Knowledge","Normal",5,"RKG"
"R_3JfqwKaE4PePo9U","norm5.RKG","1","Normality","Rationality","Knowledge","Normal",5,"RKG"
"R_3JfqwKaE4PePo9U","vale6.RKB","1","Valence","Rationality","Knowledge","Abnormal",6,"RKB"
"R_3JfqwKaE4PePo9U","norm6.RKB","4","Normality","Rationality","Knowledge","Abnormal",6,"RKB"
"R_3JfqwKaE4PePo9U","vale7.RIB","1","Valence","Rationality","Ignorance","Abnormal",7,"RIB"
"R_3JfqwKaE4PePo9U","norm7.RIB","4","Normality","Rationality","Ignorance","Abnormal",7,"RIB"
"R_3JfqwKaE4PePo9U","vale8.RKB","1","Valence","Rationality","Knowledge","Abnormal",8,"RKB"
"R_3JfqwKaE4PePo9U","norm8.RKB","2","Normality","Rationality","Knowledge","Abnormal",8,"RKB"
"R_3JfqwKaE4PePo9U","vale9.MIG","4","Valence","Morality","Ignorance","Normal",9,"MIG"
"R_3JfqwKaE4PePo9U","norm9.MIG","4","Normality","Morality","Ignorance","Normal",9,"MIG"
"R_3JfqwKaE4PePo9U","vale10.RKB","1","Valence","Rationality","Knowledge","Abnormal",10,"RKB"
"R_3JfqwKaE4PePo9U","norm10.RKB","4","Normality","Rationality","Knowledge","Abnormal",10,"RKB"
"R_3JfqwKaE4PePo9U","vale11.MKG","3","Valence","Morality","Knowledge","Normal",11,"MKG"
"R_3JfqwKaE4PePo9U","norm11.MKG","4","Normality","Morality","Knowledge","Normal",11,"MKG"
"R_3JfqwKaE4PePo9U","vale12.RKB","6","Valence","Rationality","Knowledge","Abnormal",12,"RKB"
"R_3JfqwKaE4PePo9U","norm12.RKB","1","Normality","Rationality","Knowledge","Abnormal",12,"RKB"
"R_3JfqwKaE4PePo9U","vale13.MKB","6","Valence","Morality","Knowledge","Abnormal",13,"MKB"
"R_3JfqwKaE4PePo9U","norm13.MKB","1","Normality","Morality","Knowledge","Abnormal",13,"MKB"
"R_3JfqwKaE4PePo9U","vale14.MKG","1","Valence","Morality","Knowledge","Normal",14,"MKG"
"R_3JfqwKaE4PePo9U","norm14.MKG","2","Normality","Morality","Knowledge","Normal",14,"MKG"
"R_3JfqwKaE4PePo9U","vale15.MIB","1","Valence","Morality","Ignorance","Abnormal",15,"MIB"
"R_3JfqwKaE4PePo9U","norm15.MIB","1","Normality","Morality","Ignorance","Abnormal",15,"MIB"
"R_3JfqwKaE4PePo9U","vale16.MIB","1","Valence","Morality","Ignorance","Abnormal",16,"MIB"
"R_3JfqwKaE4PePo9U","norm16.MIB","1","Normality","Morality","Ignorance","Abnormal",16,"MIB"
"R_3kEYT2luFygqQ1d","vale1.RKG","2","Valence","Rationality","Knowledge","Normal",1,"RKG"
"R_3kEYT2luFygqQ1d","norm1.RKG","5","Normality","Rationality","Knowledge","Normal",1,"RKG"
"R_3kEYT2luFygqQ1d","vale2.RKG","4","Valence","Rationality","Knowledge","Normal",2,"RKG"
"R_3kEYT2luFygqQ1d","norm2.RKG","5","Normality","Rationality","Knowledge","Normal",2,"RKG"
"R_3kEYT2luFygqQ1d","vale3.MKG","2","Valence","Morality","Knowledge","Normal",3,"MKG"
"R_3kEYT2luFygqQ1d","norm3.MKG","6","Normality","Morality","Knowledge","Normal",3,"MKG"
"R_3kEYT2luFygqQ1d","vale4.RKG","2","Valence","Rationality","Knowledge","Normal",4,"RKG"
"R_3kEYT2luFygqQ1d","norm4.RKG","2","Normality","Rationality","Knowledge","Normal",4,"RKG"
"R_3kEYT2luFygqQ1d","vale5.MKB","3","Valence","Morality","Knowledge","Abnormal",5,"MKB"
"R_3kEYT2luFygqQ1d","norm5.MKB","2","Normality","Morality","Knowledge","Abnormal",5,"MKB"
"R_3kEYT2luFygqQ1d","vale6.RKG","3","Valence","Rationality","Knowledge","Normal",6,"RKG"
"R_3kEYT2luFygqQ1d","norm6.RKG","5","Normality","Rationality","Knowledge","Normal",6,"RKG"
"R_3kEYT2luFygqQ1d","vale7.MKB","2","Valence","Morality","Knowledge","Abnormal",7,"MKB"
"R_3kEYT2luFygqQ1d","norm7.MKB","3","Normality","Morality","Knowledge","Abnormal",7,"MKB"
"R_3kEYT2luFygqQ1d","vale8.RIG","2","Valence","Rationality","Ignorance","Normal",8,"RIG"
"R_3kEYT2luFygqQ1d","norm8.RIG","4","Normality","Rationality","Ignorance","Normal",8,"RIG"
"R_3kEYT2luFygqQ1d","vale9.RKG","6","Valence","Rationality","Knowledge","Normal",9,"RKG"
"R_3kEYT2luFygqQ1d","norm9.RKG","6","Normality","Rationality","Knowledge","Normal",9,"RKG"
"R_3kEYT2luFygqQ1d","vale10.RIG","3","Valence","Rationality","Ignorance","Normal",10,"RIG"
"R_3kEYT2luFygqQ1d","norm10.RIG","3","Normality","Rationality","Ignorance","Normal",10,"RIG"
"R_3kEYT2luFygqQ1d","vale11.MIG","3","Valence","Morality","Ignorance","Normal",11,"MIG"
"R_3kEYT2luFygqQ1d","norm11.MIG","2","Normality","Morality","Ignorance","Normal",11,"MIG"
"R_3kEYT2luFygqQ1d","vale12.MKG","5","Valence","Morality","Knowledge","Normal",12,"MKG"
"R_3kEYT2luFygqQ1d","norm12.MKG","6","Normality","Morality","Knowledge","Normal",12,"MKG"
"R_3kEYT2luFygqQ1d","vale13.MKG","4","Valence","Morality","Knowledge","Normal",13,"MKG"
"R_3kEYT2luFygqQ1d","norm13.MKG","6","Normality","Morality","Knowledge","Normal",13,"MKG"
"R_3kEYT2luFygqQ1d","vale14.MIG","3","Valence","Morality","Ignorance","Normal",14,"MIG"
"R_3kEYT2luFygqQ1d","norm14.MIG","3","Normality","Morality","Ignorance","Normal",14,"MIG"
"R_3kEYT2luFygqQ1d","vale15.RKG","4","Valence","Rationality","Knowledge","Normal",15,"RKG"
"R_3kEYT2luFygqQ1d","norm15.RKG","5","Normality","Rationality","Knowledge","Normal",15,"RKG"
"R_3kEYT2luFygqQ1d","vale16.RKG","5","Valence","Rationality","Knowledge","Normal",16,"RKG"
"R_3kEYT2luFygqQ1d","norm16.RKG","3","Normality","Rationality","Knowledge","Normal",16,"RKG"
"R_sw0cGXhTSVax4fD","vale1.RKB","4","Valence","Rationality","Knowledge","Abnormal",1,"RKB"
"R_sw0cGXhTSVax4fD","norm1.RKB","3","Normality","Rationality","Knowledge","Abnormal",1,"RKB"
"R_sw0cGXhTSVax4fD","vale2.MKB","4","Valence","Morality","Knowledge","Abnormal",2,"MKB"
"R_sw0cGXhTSVax4fD","norm2.MKB","2","Normality","Morality","Knowledge","Abnormal",2,"MKB"
"R_sw0cGXhTSVax4fD","vale3.RIB","4","Valence","Rationality","Ignorance","Abnormal",3,"RIB"
"R_sw0cGXhTSVax4fD","norm3.RIB","3","Normality","Rationality","Ignorance","Abnormal",3,"RIB"
"R_sw0cGXhTSVax4fD","vale4.RIB","4","Valence","Rationality","Ignorance","Abnormal",4,"RIB"
"R_sw0cGXhTSVax4fD","norm4.RIB","2","Normality","Rationality","Ignorance","Abnormal",4,"RIB"
"R_sw0cGXhTSVax4fD","vale5.MKG","4","Valence","Morality","Knowledge","Normal",5,"MKG"
"R_sw0cGXhTSVax4fD","norm5.MKG","3","Normality","Morality","Knowledge","Normal",5,"MKG"
"R_sw0cGXhTSVax4fD","vale6.RIB","4","Valence","Rationality","Ignorance","Abnormal",6,"RIB"
"R_sw0cGXhTSVax4fD","norm6.RIB","3","Normality","Rationality","Ignorance","Abnormal",6,"RIB"
"R_sw0cGXhTSVax4fD","vale7.MKB","4","Valence","Morality","Knowledge","Abnormal",7,"MKB"
"R_sw0cGXhTSVax4fD","norm7.MKB","3","Normality","Morality","Knowledge","Abnormal",7,"MKB"
"R_sw0cGXhTSVax4fD","vale8.MIG","2","Valence","Morality","Ignorance","Normal",8,"MIG"
"R_sw0cGXhTSVax4fD","norm8.MIG","3","Normality","Morality","Ignorance","Normal",8,"MIG"
"R_sw0cGXhTSVax4fD","vale9.MIB","4","Valence","Morality","Ignorance","Abnormal",9,"MIB"
"R_sw0cGXhTSVax4fD","norm9.MIB","3","Normality","Morality","Ignorance","Abnormal",9,"MIB"
"R_sw0cGXhTSVax4fD","vale10.MKB","4","Valence","Morality","Knowledge","Abnormal",10,"MKB"
"R_sw0cGXhTSVax4fD","norm10.MKB","3","Normality","Morality","Knowledge","Abnormal",10,"MKB"
"R_sw0cGXhTSVax4fD","vale11.MIG","4","Valence","Morality","Ignorance","Normal",11,"MIG"
"R_sw0cGXhTSVax4fD","norm11.MIG","3","Normality","Morality","Ignorance","Normal",11,"MIG"
"R_sw0cGXhTSVax4fD","vale12.MIG","4","Valence","Morality","Ignorance","Normal",12,"MIG"
"R_sw0cGXhTSVax4fD","norm12.MIG","6","Normality","Morality","Ignorance","Normal",12,"MIG"
"R_sw0cGXhTSVax4fD","vale13.RIB","4","Valence","Rationality","Ignorance","Abnormal",13,"RIB"
"R_sw0cGXhTSVax4fD","norm13.RIB","7","Normality","Rationality","Ignorance","Abnormal",13,"RIB"
"R_sw0cGXhTSVax4fD","vale14.RIB","4","Valence","Rationality","Ignorance","Abnormal",14,"RIB"
"R_sw0cGXhTSVax4fD","norm14.RIB","3","Normality","Rationality","Ignorance","Abnormal",14,"RIB"
"R_sw0cGXhTSVax4fD","vale15.RIG","4","Valence","Rationality","Ignorance","Normal",15,"RIG"
"R_sw0cGXhTSVax4fD","norm15.RIG","3","Normality","Rationality","Ignorance","Normal",15,"RIG"
"R_sw0cGXhTSVax4fD","vale16.MKG","4","Valence","Morality","Knowledge","Normal",16,"MKG"
"R_sw0cGXhTSVax4fD","norm16.MKG","2","Normality","Morality","Knowledge","Normal",16,"MKG"
"R_yvzh6UQd2pRvNXb","vale1.MKB","4","Valence","Morality","Knowledge","Abnormal",1,"MKB"
"R_yvzh6UQd2pRvNXb","norm1.MKB","2","Normality","Morality","Knowledge","Abnormal",1,"MKB"
"R_yvzh6UQd2pRvNXb","vale2.MIB","6","Valence","Morality","Ignorance","Abnormal",2,"MIB"
"R_yvzh6UQd2pRvNXb","norm2.MIB","6","Normality","Morality","Ignorance","Abnormal",2,"MIB"
"R_yvzh6UQd2pRvNXb","vale3.MKB","1","Valence","Morality","Knowledge","Abnormal",3,"MKB"
"R_yvzh6UQd2pRvNXb","norm3.MKB","1","Normality","Morality","Knowledge","Abnormal",3,"MKB"
"R_yvzh6UQd2pRvNXb","vale4.MIG","3","Valence","Morality","Ignorance","Normal",4,"MIG"
"R_yvzh6UQd2pRvNXb","norm4.MIG","2","Normality","Morality","Ignorance","Normal",4,"MIG"
"R_yvzh6UQd2pRvNXb","vale5.MKB","5","Valence","Morality","Knowledge","Abnormal",5,"MKB"
"R_yvzh6UQd2pRvNXb","norm5.MKB","3","Normality","Morality","Knowledge","Abnormal",5,"MKB"
"R_yvzh6UQd2pRvNXb","vale6.MKG","5","Valence","Morality","Knowledge","Normal",6,"MKG"
"R_yvzh6UQd2pRvNXb","norm6.MKG","5","Normality","Morality","Knowledge","Normal",6,"MKG"
"R_yvzh6UQd2pRvNXb","vale7.RIB","2","Valence","Rationality","Ignorance","Abnormal",7,"RIB"
"R_yvzh6UQd2pRvNXb","norm7.RIB","2","Normality","Rationality","Ignorance","Abnormal",7,"RIB"
"R_yvzh6UQd2pRvNXb","vale8.RKG","2","Valence","Rationality","Knowledge","Normal",8,"RKG"
"R_yvzh6UQd2pRvNXb","norm8.RKG","2","Normality","Rationality","Knowledge","Normal",8,"RKG"
"R_yvzh6UQd2pRvNXb","vale9.RIG","2","Valence","Rationality","Ignorance","Normal",9,"RIG"
"R_yvzh6UQd2pRvNXb","norm9.RIG","2","Normality","Rationality","Ignorance","Normal",9,"RIG"
"R_yvzh6UQd2pRvNXb","vale10.MIG","3","Valence","Morality","Ignorance","Normal",10,"MIG"
"R_yvzh6UQd2pRvNXb","norm10.MIG","5","Normality","Morality","Ignorance","Normal",10,"MIG"
"R_yvzh6UQd2pRvNXb","vale11.RIB","5","Valence","Rationality","Ignorance","Abnormal",11,"RIB"
"R_yvzh6UQd2pRvNXb","norm11.RIB","2","Normality","Rationality","Ignorance","Abnormal",11,"RIB"
"R_yvzh6UQd2pRvNXb","vale12.RIB","6","Valence","Rationality","Ignorance","Abnormal",12,"RIB"
"R_yvzh6UQd2pRvNXb","norm12.RIB","5","Normality","Rationality","Ignorance","Abnormal",12,"RIB"
"R_yvzh6UQd2pRvNXb","vale13.MIG","5","Valence","Morality","Ignorance","Normal",13,"MIG"
"R_yvzh6UQd2pRvNXb","norm13.MIG","5","Normality","Morality","Ignorance","Normal",13,"MIG"
"R_yvzh6UQd2pRvNXb","vale14.MKG","5","Valence","Morality","Knowledge","Normal",14,"MKG"
"R_yvzh6UQd2pRvNXb","norm14.MKG","5","Normality","Morality","Knowledge","Normal",14,"MKG"
"R_yvzh6UQd2pRvNXb","vale15.MIG","4","Valence","Morality","Ignorance","Normal",15,"MIG"
"R_yvzh6UQd2pRvNXb","norm15.MIG","3","Normality","Morality","Ignorance","Normal",15,"MIG"
"R_yvzh6UQd2pRvNXb","vale16.RIB","4","Valence","Rationality","Ignorance","Abnormal",16,"RIB"
"R_yvzh6UQd2pRvNXb","norm16.RIB","3","Normality","Rationality","Ignorance","Abnormal",16,"RIB"
"R_2uIIwaGh1llFXuR","vale1.MKG","3","Valence","Morality","Knowledge","Normal",1,"MKG"
"R_2uIIwaGh1llFXuR","norm1.MKG","4","Normality","Morality","Knowledge","Normal",1,"MKG"
"R_2uIIwaGh1llFXuR","vale2.MIB","1","Valence","Morality","Ignorance","Abnormal",2,"MIB"
"R_2uIIwaGh1llFXuR","norm2.MIB","1","Normality","Morality","Ignorance","Abnormal",2,"MIB"
"R_2uIIwaGh1llFXuR","vale3.MKB","2","Valence","Morality","Knowledge","Abnormal",3,"MKB"
"R_2uIIwaGh1llFXuR","norm3.MKB","7","Normality","Morality","Knowledge","Abnormal",3,"MKB"
"R_2uIIwaGh1llFXuR","vale4.MIG","2","Valence","Morality","Ignorance","Normal",4,"MIG"
"R_2uIIwaGh1llFXuR","norm4.MIG","3","Normality","Morality","Ignorance","Normal",4,"MIG"
"R_2uIIwaGh1llFXuR","vale5.RKG","4","Valence","Rationality","Knowledge","Normal",5,"RKG"
"R_2uIIwaGh1llFXuR","norm5.RKG","3","Normality","Rationality","Knowledge","Normal",5,"RKG"
"R_2uIIwaGh1llFXuR","vale6.RKG","3","Valence","Rationality","Knowledge","Normal",6,"RKG"
"R_2uIIwaGh1llFXuR","norm6.RKG","2","Normality","Rationality","Knowledge","Normal",6,"RKG"
"R_2uIIwaGh1llFXuR","vale7.MIG","2","Valence","Morality","Ignorance","Normal",7,"MIG"
"R_2uIIwaGh1llFXuR","norm7.MIG","1","Normality","Morality","Ignorance","Normal",7,"MIG"
"R_2uIIwaGh1llFXuR","vale8.RKG","7","Valence","Rationality","Knowledge","Normal",8,"RKG"
"R_2uIIwaGh1llFXuR","norm8.RKG","7","Normality","Rationality","Knowledge","Normal",8,"RKG"
"R_2uIIwaGh1llFXuR","vale9.RKG","7","Valence","Rationality","Knowledge","Normal",9,"RKG"
"R_2uIIwaGh1llFXuR","norm9.RKG","1","Normality","Rationality","Knowledge","Normal",9,"RKG"
"R_2uIIwaGh1llFXuR","vale10.MIB","1","Valence","Morality","Ignorance","Abnormal",10,"MIB"
"R_2uIIwaGh1llFXuR","norm10.MIB","1","Normality","Morality","Ignorance","Abnormal",10,"MIB"
"R_2uIIwaGh1llFXuR","vale11.MKB","3","Valence","Morality","Knowledge","Abnormal",11,"MKB"
"R_2uIIwaGh1llFXuR","norm11.MKB","1","Normality","Morality","Knowledge","Abnormal",11,"MKB"
"R_2uIIwaGh1llFXuR","vale12.MKG","4","Valence","Morality","Knowledge","Normal",12,"MKG"
"R_2uIIwaGh1llFXuR","norm12.MKG","5","Normality","Morality","Knowledge","Normal",12,"MKG"
"R_2uIIwaGh1llFXuR","vale13.RIG","1","Valence","Rationality","Ignorance","Normal",13,"RIG"
"R_2uIIwaGh1llFXuR","norm13.RIG","7","Normality","Rationality","Ignorance","Normal",13,"RIG"
"R_2uIIwaGh1llFXuR","vale14.RKB","1","Valence","Rationality","Knowledge","Abnormal",14,"RKB"
"R_2uIIwaGh1llFXuR","norm14.RKB","1","Normality","Rationality","Knowledge","Abnormal",14,"RKB"
"R_2uIIwaGh1llFXuR","vale15.MIB","2","Valence","Morality","Ignorance","Abnormal",15,"MIB"
"R_2uIIwaGh1llFXuR","norm15.MIB","1","Normality","Morality","Ignorance","Abnormal",15,"MIB"
"R_2uIIwaGh1llFXuR","vale16.MIB","7","Valence","Morality","Ignorance","Abnormal",16,"MIB"
"R_2uIIwaGh1llFXuR","norm16.MIB","5","Normality","Morality","Ignorance","Abnormal",16,"MIB"
"R_uvRGtYys73QWcdH","vale1.MKB","4","Valence","Morality","Knowledge","Abnormal",1,"MKB"
"R_uvRGtYys73QWcdH","norm1.MKB","3","Normality","Morality","Knowledge","Abnormal",1,"MKB"
"R_uvRGtYys73QWcdH","vale2.MKG","4","Valence","Morality","Knowledge","Normal",2,"MKG"
"R_uvRGtYys73QWcdH","norm2.MKG","3","Normality","Morality","Knowledge","Normal",2,"MKG"
"R_uvRGtYys73QWcdH","vale3.MIB","2","Valence","Morality","Ignorance","Abnormal",3,"MIB"
"R_uvRGtYys73QWcdH","norm3.MIB","3","Normality","Morality","Ignorance","Abnormal",3,"MIB"
"R_uvRGtYys73QWcdH","vale4.MIB","3","Valence","Morality","Ignorance","Abnormal",4,"MIB"
"R_uvRGtYys73QWcdH","norm4.MIB","2","Normality","Morality","Ignorance","Abnormal",4,"MIB"
"R_uvRGtYys73QWcdH","vale5.RIG","4","Valence","Rationality","Ignorance","Normal",5,"RIG"
"R_uvRGtYys73QWcdH","norm5.RIG","3","Normality","Rationality","Ignorance","Normal",5,"RIG"
"R_uvRGtYys73QWcdH","vale6.MKG","4","Valence","Morality","Knowledge","Normal",6,"MKG"
"R_uvRGtYys73QWcdH","norm6.MKG","2","Normality","Morality","Knowledge","Normal",6,"MKG"
"R_uvRGtYys73QWcdH","vale7.RIG","3","Valence","Rationality","Ignorance","Normal",7,"RIG"
"R_uvRGtYys73QWcdH","norm7.RIG","4","Normality","Rationality","Ignorance","Normal",7,"RIG"
"R_uvRGtYys73QWcdH","vale8.RIB","3","Valence","Rationality","Ignorance","Abnormal",8,"RIB"
"R_uvRGtYys73QWcdH","norm8.RIB","3","Normality","Rationality","Ignorance","Abnormal",8,"RIB"
"R_uvRGtYys73QWcdH","vale9.RIB","4","Valence","Rationality","Ignorance","Abnormal",9,"RIB"
"R_uvRGtYys73QWcdH","norm9.RIB","3","Normality","Rationality","Ignorance","Abnormal",9,"RIB"
"R_uvRGtYys73QWcdH","vale10.RKB","3","Valence","Rationality","Knowledge","Abnormal",10,"RKB"
"R_uvRGtYys73QWcdH","norm10.RKB","3","Normality","Rationality","Knowledge","Abnormal",10,"RKB"
"R_uvRGtYys73QWcdH","vale11.RIG","4","Valence","Rationality","Ignorance","Normal",11,"RIG"
"R_uvRGtYys73QWcdH","norm11.RIG","4","Normality","Rationality","Ignorance","Normal",11,"RIG"
"R_uvRGtYys73QWcdH","vale12.RIG","4","Valence","Rationality","Ignorance","Normal",12,"RIG"
"R_uvRGtYys73QWcdH","norm12.RIG","5","Normality","Rationality","Ignorance","Normal",12,"RIG"
"R_uvRGtYys73QWcdH","vale13.RIG","2","Valence","Rationality","Ignorance","Normal",13,"RIG"
"R_uvRGtYys73QWcdH","norm13.RIG","5","Normality","Rationality","Ignorance","Normal",13,"RIG"
"R_uvRGtYys73QWcdH","vale14.RIB","2","Valence","Rationality","Ignorance","Abnormal",14,"RIB"
"R_uvRGtYys73QWcdH","norm14.RIB","2","Normality","Rationality","Ignorance","Abnormal",14,"RIB"
"R_uvRGtYys73QWcdH","vale15.RIB","4","Valence","Rationality","Ignorance","Abnormal",15,"RIB"
"R_uvRGtYys73QWcdH","norm15.RIB","2","Normality","Rationality","Ignorance","Abnormal",15,"RIB"
"R_uvRGtYys73QWcdH","vale16.MIG","4","Valence","Morality","Ignorance","Normal",16,"MIG"
"R_uvRGtYys73QWcdH","norm16.MIG","3","Normality","Morality","Ignorance","Normal",16,"MIG"
"R_11jquzMFzWjESFW","vale1.RIG","2","Valence","Rationality","Ignorance","Normal",1,"RIG"
"R_11jquzMFzWjESFW","norm1.RIG","4","Normality","Rationality","Ignorance","Normal",1,"RIG"
"R_11jquzMFzWjESFW","vale2.MIB","4","Valence","Morality","Ignorance","Abnormal",2,"MIB"
"R_11jquzMFzWjESFW","norm2.MIB","2","Normality","Morality","Ignorance","Abnormal",2,"MIB"
"R_11jquzMFzWjESFW","vale3.RIG","2","Valence","Rationality","Ignorance","Normal",3,"RIG"
"R_11jquzMFzWjESFW","norm3.RIG","7","Normality","Rationality","Ignorance","Normal",3,"RIG"
"R_11jquzMFzWjESFW","vale4.MIB","2","Valence","Morality","Ignorance","Abnormal",4,"MIB"
"R_11jquzMFzWjESFW","norm4.MIB","3","Normality","Morality","Ignorance","Abnormal",4,"MIB"
"R_11jquzMFzWjESFW","vale5.RIG","4","Valence","Rationality","Ignorance","Normal",5,"RIG"
"R_11jquzMFzWjESFW","norm5.RIG","3","Normality","Rationality","Ignorance","Normal",5,"RIG"
"R_11jquzMFzWjESFW","vale6.RKG","4","Valence","Rationality","Knowledge","Normal",6,"RKG"
"R_11jquzMFzWjESFW","norm6.RKG","5","Normality","Rationality","Knowledge","Normal",6,"RKG"
"R_11jquzMFzWjESFW","vale7.RKG","3","Valence","Rationality","Knowledge","Normal",7,"RKG"
"R_11jquzMFzWjESFW","norm7.RKG.1","3","Normality","Rationality","Knowledge","Normal",7,"RKG"
"R_11jquzMFzWjESFW","vale8.MKG","2","Valence","Morality","Knowledge","Normal",8,"MKG"
"R_11jquzMFzWjESFW","norm8.MKG","4","Normality","Morality","Knowledge","Normal",8,"MKG"
"R_11jquzMFzWjESFW","vale9.RIB","5","Valence","Rationality","Ignorance","Abnormal",9,"RIB"
"R_11jquzMFzWjESFW","norm9.RIB","3","Normality","Rationality","Ignorance","Abnormal",9,"RIB"
"R_11jquzMFzWjESFW","vale10.RIB","4","Valence","Rationality","Ignorance","Abnormal",10,"RIB"
"R_11jquzMFzWjESFW","norm10.RIB","2","Normality","Rationality","Ignorance","Abnormal",10,"RIB"
"R_11jquzMFzWjESFW","vale11.RKB","4","Valence","Rationality","Knowledge","Abnormal",11,"RKB"
"R_11jquzMFzWjESFW","norm11.RKB","2","Normality","Rationality","Knowledge","Abnormal",11,"RKB"
"R_11jquzMFzWjESFW","vale12.MIG","4","Valence","Morality","Ignorance","Normal",12,"MIG"
"R_11jquzMFzWjESFW","norm12.MIG","4","Normality","Morality","Ignorance","Normal",12,"MIG"
"R_11jquzMFzWjESFW","vale13.RKB","6","Valence","Rationality","Knowledge","Abnormal",13,"RKB"
"R_11jquzMFzWjESFW","norm13.RKB","1","Normality","Rationality","Knowledge","Abnormal",13,"RKB"
"R_11jquzMFzWjESFW","vale14.RIG","3","Valence","Rationality","Ignorance","Normal",14,"RIG"
"R_11jquzMFzWjESFW","norm14.RIG","4","Normality","Rationality","Ignorance","Normal",14,"RIG"
"R_11jquzMFzWjESFW","vale15.RKB","2","Valence","Rationality","Knowledge","Abnormal",15,"RKB"
"R_11jquzMFzWjESFW","norm15.RKB","2","Normality","Rationality","Knowledge","Abnormal",15,"RKB"
"R_11jquzMFzWjESFW","vale16.RIG","5","Valence","Rationality","Ignorance","Normal",16,"RIG"
"R_11jquzMFzWjESFW","norm16.RIG","4","Normality","Rationality","Ignorance","Normal",16,"RIG"
"R_1jwAXUGqCuS2ock","vale1.MKG","3","Valence","Morality","Knowledge","Normal",1,"MKG"
